"","feature","id.x","structurePerIdRank","formulaRank.x","ConfidenceScoreExact","ConfidenceScoreApproximate","CSI:FingerIDScore","ZodiacScore","SiriusScoreNormalized","SiriusScore","molecularFormula.x","adduct.x","precursorFormula.x","InChIkey2D","InChI","name","smiles","xlogp","pubchemids","links","dbflags","ionMass.x","retentionTimeInSeconds.x","retentionTimeInMinutes.x","formulaId.x","alignedFeatureId.x","formulaRank.y","molecularFormula.y","adduct.y","precursorFormula.y","NPC#pathway","NPC#pathway Probability","NPC#superclass","NPC#superclass Probability","NPC#class","NPC#class Probability","ClassyFire#superclass","ClassyFire#superclass probability","ClassyFire#class","ClassyFire#class Probability","ClassyFire#subclass","ClassyFire#subclass Probability","ClassyFire#level 5","ClassyFire#level 5 Probability","ClassyFire#most specific class","ClassyFire#most specific class Probability","ClassyFire#all classifications","ionMass.y","retentionTimeInSeconds.y","retentionTimeInMinutes.y","formulaId.y","alignedFeatureId.y","id.y","con_1","con_2","con_3","con_4","con_5","con_6","con_7","con_8","sl1_1","sl1_2","sl1_3","sl1_4","sl1_5","sl1_6","sl1_7","sl1_8","sl2_1","sl2_2","sl2_3","sl2_4","sl2_5","sl2_6","sl2_7","sl2_8","sl3_1","sl3_2","sl3_3","sl3_4","sl3_5","sl3_6","sl3_7","sl3_9","mp1_1","mp1_4","mp1_6","mp1_7","mp1_9","mp1_10","mp1_12","mp1_14","mp2_1","mp2_4","mp2_5","mp2_6","mp2_11","mp2_14","mp2_15","mp2_16","mp3_2","mp3_3","mp3_4","mp3_6","mp3_11","mp3_12","mp3_14","mp3_15","le1_2","le1_3","le1_4","le1_5","le1_6","le1_9","le1_11","le1_13","le2_1","le2_2","le2_4","le2_6","le2_8","le2_11","le2_13","le2_15","le3_2","le3_3","le3_5","le3_7","le3_8","le3_10","le3_12","le3_13","px1_1","px1_2","px1_3","px1_4","px1_5","px1_6","px1_7","px1_8","px2_1","px2_2","px2_3","px2_4","px2_5","px2_7","px2_8","px2_9","px3_1","px3_2","px3_3","px3_4","px3_5","px3_6","px3_7","px3_8","px4_1","px4_2","px4_3","px4_4","px4_5","px4_6","px4_7","px4_8","id","ctrl_vs_sl1_log2FC","ctrl_vs_sl1_padj","ctrl_vs_sl2_log2FC","ctrl_vs_sl2_padj","ctrl_vs_sl3_log2FC","ctrl_vs_sl3_padj","ctrl_vs_px1_log2FC","ctrl_vs_px1_padj","ctrl_vs_px2_log2FC","ctrl_vs_px2_padj","ctrl_vs_px3_log2FC","ctrl_vs_px3_padj","ctrl_vs_mp1_log2FC","ctrl_vs_mp1_padj","ctrl_vs_mp2_log2FC","ctrl_vs_mp2_padj","ctrl_vs_mp3_log2FC","ctrl_vs_mp3_padj","ctrl_vs_le1_log2FC","ctrl_vs_le1_padj","ctrl_vs_le2_log2FC","ctrl_vs_le2_padj","ctrl_vs_le3_log2FC","ctrl_vs_le3_padj"
"1","1000.55555_14.486","9892",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9892",1.03369097119097,0.971104213169643,0.947057823129252,1.0105799941928,1.0105799941928,0.976827813640191,1.01263820192028,0.990448918611269,0.971104213169643,0.956164148351648,160.360795769764,137.993279466214,1.09036262531328,1.0209555588149,0.925894519819101,0.958006468483347,1.08560121646912,1.08323607220666,1.0272837957497,0.982619282891022,1.06925883256528,0.924173526287839,1.06925883256528,0.945257332971211,1.07853656647041,0.973004612804026,1.14828027053778,0.917353057459146,0.994410714285714,1.0294106773144,1.10490079365079,1.04017857142857,0.922458918632388,1.01263820192028,0.954328900466137,1.03369097119097,1.01886343676815,0.91398043592437,1.0272837957497,1.04454906962785,0.947057823129252,0.963576273532669,0.952500684181719,1.0105799941928,1.00853013619241,0.974912464985994,1.06696428571429,1.00243015552995,1.06696428571429,292.562908318815,0.994410714285714,1.10490079365079,1.05563770094025,0.963576273532669,0.961712489638022,1872.61634510126,0.98847983527407,1.0646795656164,0.990448918611269,0.950679459164163,1.07620207173779,0.969211222500696,0.998404331612163,0.939896705374021,1.08088121118012,1.05563770094025,0.952500684181719,1.07156326970443,0.952500684181719,0.990448918611269,0.973004612804026,0.943463675792898,1.04895644966848,1.00243015552995,1.06696428571429,1.03584449404762,1.09516598489616,1.01677987145779,1.09516598489616,1.04454906962785,0.996403521328371,148.406836202223,230.817269551101,121.751568223443,0.976827813640191,1.00243015552995,0.965447295423024,0.982619282891022,1.01263820192028,1.01470481049563,0.994410714285714,1.04674812030075,1.03800700864897,0.986518565759637,0.936356604788808,1.0272837957497,1.01470481049563,0.922458918632388,0.947057823129252,0.948865185387132,723.503496328438,154.938266893894,163.523116462721,535.300214360274,1.06696428571429,0.950679459164163,509.689301175015,444.901936456401,520.944109156821,0.917353057459146,0.932843071562584,0.959855901820188,"9892",5.25775330557813,0.35084454469144,0.041793974286973,0.417787479064292,0.05920282745315,0.263663983499001,5.99122062651983,0.224901230743314,0.0186971769556311,0.548068734941103,7.63522514437311,0.174484922290357,-0.0045666710132407,0.921319852241361,-0.00479269125053296,0.89161320290214,8.09287483677064,0.433698266124925,0.00454140777654969,0.92606999910521,0.012116275737291,0.792095815951318,0.0799086956021172,0.00903034567389593
"2","1000.55663_16.1764","10541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10541",1.03369097119097,0.971104213169643,0.947057823129252,1.0105799941928,1.0105799941928,0.976827813640191,1.01263820192028,0.990448918611269,0.971104213169643,0.956164148351648,408.673840152566,684.704396791114,816.463533834586,668.521699911998,0.925894519819101,0.958006468483347,291.375366500312,133.671331310302,589.969083899055,427.046340344438,1.06925883256528,0.924173526287839,409.63305875576,684.744412004345,2179.72240083669,440.089986371261,1.14828027053778,0.917353057459146,0.994410714285714,270.014420659568,1.10490079365079,227.070982142857,0.922458918632388,1.01263820192028,0.954328900466137,1.03369097119097,1.01886343676815,0.91398043592437,1.0272837957497,1.04454906962785,0.947057823129252,0.963576273532669,0.952500684181719,1.0105799941928,1.00853013619241,0.974912464985994,1.06696428571429,1.00243015552995,1.06696428571429,3993.81213704994,186.849773214286,1.10490079365079,1.05563770094025,0.963576273532669,0.961712489638022,4708.21088191024,0.98847983527407,1.0646795656164,0.990448918611269,0.950679459164163,1.07620207173779,0.969211222500696,0.998404331612163,0.939896705374021,1.08088121118012,494.460699120412,0.952500684181719,1.07156326970443,0.952500684181719,0.990448918611269,0.973004612804026,0.943463675792898,1.04895644966848,1.00243015552995,1.06696428571429,1.03584449404762,1.09516598489616,1.01677987145779,1.09516598489616,1.04454906962785,709.837868594332,0.943463675792898,752.588108766234,461.326435766614,0.976827813640191,1.00243015552995,150.320143897365,0.982619282891022,183.692569828339,1.01470481049563,1002.366,656.939120300752,600.2794531017,0.986518565759637,0.936356604788808,1.0272837957497,1.01470481049563,201.188290153724,0.947057823129252,0.948865185387132,1911.68489652871,890.946611959099,731.347481502561,655.39762526096,367.782589285714,308.305348606938,2605.48521567718,1054.57041009586,1235.53662056928,492.159915326832,0.932843071562584,1093.27587217319,"10541",8.34288476511276,0.135513578739765,8.31823638351666,0.0488684865520142,8.61633554387878,0.271624720796602,8.02947849682415,0.16758142040855,8.26545496361305,0.151163698850707,9.10966084722609,0.117169710518976,-0.0045666710132407,0.921319852241361,-0.00479269125053296,0.89161320290214,10.1271347420896,0.305874384118762,0.00454140777654969,0.92606999910521,5.97840419919789,0.499814642615653,0.0799086956021172,0.00903034567389593
"3","1000.5574_15.3401","10157",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10157",1.03369097119097,0.971104213169643,0.947057823129252,1.0105799941928,1.0105799941928,0.976827813640191,1.01263820192028,0.990448918611269,0.971104213169643,0.956164148351648,0.965447295423024,1.07387766121567,1.09036262531328,1.0209555588149,0.925894519819101,0.958006468483347,1.08560121646912,1.08323607220666,1.0272837957497,0.982619282891022,1.06925883256528,0.924173526287839,1.06925883256528,0.945257332971211,185.184728462969,0.973004612804026,1.14828027053778,0.917353057459146,0.994410714285714,1.0294106773144,1.10490079365079,1.04017857142857,0.922458918632388,1.01263820192028,0.954328900466137,1.03369097119097,1.01886343676815,0.91398043592437,1.0272837957497,1.04454906962785,0.947057823129252,0.963576273532669,0.952500684181719,1.0105799941928,1.00853013619241,0.974912464985994,1.06696428571429,1.00243015552995,1.06696428571429,1604.80103077816,0.994410714285714,1.10490079365079,1.05563770094025,0.963576273532669,0.961712489638022,3009.90216201423,0.98847983527407,1.0646795656164,0.990448918611269,0.950679459164163,1.07620207173779,0.969211222500696,0.998404331612163,0.939896705374021,1.08088121118012,1.05563770094025,0.952500684181719,1.07156326970443,0.952500684181719,0.990448918611269,0.973004612804026,0.943463675792898,1.04895644966848,1.00243015552995,1.06696428571429,1.03584449404762,1.09516598489616,1.01677987145779,1.09516598489616,1.04454906962785,0.996403521328371,0.943463675792898,0.982619282891022,0.910632522239665,0.976827813640191,1.00243015552995,0.965447295423024,0.982619282891022,1.01263820192028,1.01470481049563,166.3649125,1.04674812030075,1.03800700864897,0.986518565759637,0.936356604788808,1.0272837957497,1.01470481049563,0.922458918632388,0.947057823129252,0.948865185387132,756.867369826435,209.09445205987,0.990448918611269,376.900344840442,1.06696428571429,0.950679459164163,421.225490878169,375.056422000618,312.248702671858,328.50412987612,0.932843071562584,0.959855901820188,"10157",0.0016107975913213,0.976965130753731,0.041793974286973,0.417787479064292,4.59642090648875,0.451640767108576,-0.0353469848901317,0.236711165069568,4.44670002567673,0.506246866061217,7.40478226820464,0.233283748023692,-0.0045666710132407,0.921319852241361,-0.00479269125053296,0.89161320290214,9.18245656894634,0.336939931315027,0.00454140777654969,0.92606999910521,0.012116275737291,0.792095815951318,0.0799086956021172,0.00903034567389593
"4","1000.57546_20.7404","15059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15059",7263.74645455896,14605.4073660714,7710.94479591837,5596.59200783972,15087.9593132985,6818.25813920853,7477.32048297934,17550.7548377917,7912.55712890625,8722.12936126374,8125.20443828017,18202.2263576057,9219.01599702381,9885.91267600469,8596.00472200053,8480.27325901459,8513.28473955084,9548.72597650171,8932.23260404368,8674.56302936194,7547.89809907834,19278.2597583643,6109.74496927803,5265.08334464965,8738.30326154323,9658.04378669276,12699.9797921478,10145.9248154982,8235.70953571429,9962.6365350488,13557.1327380952,22093.3928571429,9741.16618075802,10227.6458393948,4305.93199890321,11019.1457528958,32634.1958796838,16926.9176733193,11084.3921561393,11636.2766356543,36187.0794217687,25920.2017580288,29851.3714422551,28174.9702380952,11860.3144016227,7644.28863795518,11021.7410714286,23647.3273689516,33524.0178571429,33702.8428063298,10540.7535714286,11446.7722222222,50565.0458750379,11264.2066375969,46825.7811204753,9468.80930145046,10379.0382703777,61602.3596665647,54821.3476451338,10562.0487913138,12709.9464672233,63667.4852060707,10243.6284423408,29202.5906359708,64496.181871118,12213.7281998787,10191.7573207444,49377.6354679803,11506.2082649152,29535.186752988,36448.7527956388,14718.0333423692,76164.727810428,16810.7537082373,28253.2142857143,12916.9808407738,30664.6475770925,49018.9576029798,38757.9242054751,68250.8362094838,11578.2089178357,12717.8903496883,58858.8950451722,10973.121892988,6338.6356827112,37751.5196572581,57531.004334258,3333.04460756635,65882.2414169334,13607.1915087464,60380.6185714286,13325.1035714286,54038.6448702654,7062.48641227324,13436.7172787194,70338.1214949823,18254.5395408163,63299.1309965545,4308.16603741497,53942.9857892585,57936.0410547397,68257.4242368109,65349.8196499715,65373.6814047122,63537.7232142857,65948.634082218,70900.1924860853,42057.9769635127,64982.4971468851,66104.4613205061,53339.9668319485,67477.8698979592,"15059",-0.0531075555596693,0.961993235829809,-0.152590688346956,0.754884764850011,0.211735459091241,0.588495986817667,1.2777179891649,0.236711165069568,1.86000950572091,0.0823851542898437,2.27248051619914,0.011075403672257,0.389704735059976,0.552539841794179,1.085985825039,0.0637234294670662,1.33633902865482,0.125197501072587,1.62456444634806,0.132020921506255,1.47646802115157,0.0981331055679514,1.96619809541767,0.0206303510548377
"5","1000.58347_21.4043","15581",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15581",37822.7526358776,25918.7714494978,43375.2482993197,23405.0326655052,27518.0932418699,18432.7408433904,19756.5713194646,3954.8625320148,55653.9824567522,5248.3850103022,41456.3068654646,47347.2660829991,44454.0842340226,28045.6492006454,52525.9961093376,54453.0876685934,48841.1987289457,4140.12826797386,4870.35247564935,4049.3740647939,64208.9928955453,5557.05541356877,4947.46061827957,4957.874711434,4530.93211574218,33880.0206178362,5848.1914178489,36767.5105429626,52852.9294642857,52211.7095533866,5001.88589285714,4950.20982142857,5929.56592896899,5809.50536441664,5674.43964217165,6694.18272943273,6428.00942257026,4906.24698004202,5865.79047373081,57962.0278736495,58821.7613945578,5675.46425110742,7711.44553913519,5973.53834567364,5906.96100767893,62482.1398809524,56058.3035714286,5712.84945636521,6158.51785714286,45567.0519381533,5566.71117857143,67542.585515873,58440.1031240522,6555.20938884275,71272.5126070738,17459.3375410509,5208.30025205907,4986.9590853472,57446.0372794536,32674.8530114723,6399.09751855288,13859.72048176,18959.698257315,7206.18804010262,8014.73418090062,36218.9295192599,11525.2582785988,5265.66190732759,6548.44220374932,4503.57123292544,5344.71433813251,4664.48441312009,16164.4188893912,6650.12165178571,6014.47767857143,59239.9466145833,5522.92206183134,6117.9644865615,5398.07313955318,37938.0222088836,5557.93884196965,5603.23077053402,31492.9480166573,5353.60859824699,35947.263541959,5848.17752736175,3977.64285714286,4914.079033738,59887.4232615653,4013.1575255102,4802.00933928571,36803.6639097744,66453.2086937071,6427.16845592404,6256.73483319882,6905.40167502952,5986.7583819242,4881.6525974026,4401.92476190476,5129.56519220284,28698.5073431242,4718.29316093657,18590.7262023335,12829.7666269013,5155.57142857143,4224.81951652554,11741.3646026592,67144.2472557205,53365.4622046187,4167.5349400369,5068.13640779952,4780.08239106453,"15581",0.717570340358872,0.153969214009997,-0.499786781683173,0.592443843311571,-0.0301542002013831,0.969855840525165,-1.02027991200532,0.173961616351903,-0.0636154508824766,0.945667663649965,-1.23177218511732,0.0541802119645609,-1.01190086342313,0.281291760651609,0.0576297178533538,0.947599942758427,0.476671422005348,0.51391068398472,-0.448056609526021,0.602500960116653,-1.28612268698879,0.0650412651231237,-0.48484857641716,0.494476672776768
"6","1000.58474_21.9201","16073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16073",6729.32822245322,10303.4157017299,10891.1649659864,9941.07540287457,2911.48096326945,6642.4291327533,12718.7358161187,19591.0796101309,16819.5249720982,8991.7676510989,9876.52583217753,14261.0953409442,7965.09897791353,17090.7960545615,9022.84209563714,12712.745836774,19497.3978477854,24037.0084422658,17504.915879575,22187.5434076793,15365.2494239631,10627.9955523101,8893.02571044547,10180.4214760999,20211.7752556554,17747.6041375454,26272.6525899043,20677.1379151292,8883.07091071429,23522.0339766341,17280.6484126984,19690.5803571429,21318.0256095945,28546.2709121327,29059.3150191939,29894.3428868429,26317.2425717213,31093.6144301471,7415.96172151712,15626.4540816327,12425.3986394558,26922.3210825028,39052.5280514505,28144.6528382695,30961.8751811069,17957.887605042,33598.7053571429,36498.4819628456,33620.0446428571,27275.5540432636,27226.9653571429,13501.8876984127,10292.4675841674,67652.6901647287,27937.7478239845,18516.6133004926,17466.4386892928,24125.6389568675,24265.9985059761,14098.5763794045,36257.247796846,23164.1482177666,12639.79883821,42389.3414123684,31994.0838509317,13512.1625720352,15020.9357895457,33700.6648322044,31556.3476669403,29455.9508394991,15509.6935280962,20303.3383030632,14549.0259569017,18154.0101166475,30685.8928571429,31551.8232886905,11269.2579845815,37142.9687043529,11794.9376573317,2890.26727566026,4804.65777984541,28888.8577527785,8541.90942617165,22328.7094453166,26081.3026241931,33400.9727822581,2583.53696255201,34204.9772374365,13893.3961303462,27823.2059037901,8583.75328571429,21824.6983082707,30787.2878765285,23262.1077806122,30703.133071025,4826.17927243211,25854.6785714286,7949.75096077392,30883.5556122449,24015.7778421483,12815.816588785,11852.4679534677,9377.5703614115,7898.19532881002,33043.8839285714,7145.30681507785,23601.1114332096,42865.128517316,43991.4589487111,13980.4605956774,17164.3125167515,6256.34076806398,"16073",0.279019131382983,0.537983913724403,0.686277498879643,0.120402187680179,0.952431286272121,0.0106927359342393,1.01240948171387,0.178765753411691,1.02018201140241,0.0791305199733252,0.71251174860638,0.209188887329467,1.24728388262749,0.0164951458514288,1.50035185686749,0.00577048727606887,1.50330455504916,0.0875317522643588,1.28591033951648,0.0307721747602582,1.26080302273392,0.0121105801899659,0.987101943771222,0.111608350988547
"7","1001.58829_21.824","16052",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16052",3867.03792322542,7179.37344796317,6608.56948979592,2331.40804660279,3114.60754210221,3496.06674501824,2320.96675880128,12618.3192231076,7253.17736816406,2240.29259958791,2254.31943481276,2053.25408824437,4008.17301065163,4262.48945805222,7940.47140196861,6000.95251857969,6265.00462024329,6808.13871381886,3616.03896103896,10592.6358695652,14777.1570660522,5874.97110661179,11056.136328725,5827.51145776752,6370.91549814069,17864.3646910819,7885.24061778291,3278.61982735899,5368.82344642857,6530.58133688258,4899.13011904762,15852.3214285714,13846.1083686721,15402.2270512075,21319.7076364135,8235.41596747847,19205.5757830796,14614.5471704307,7854.61190230224,3226.61207608043,10985.8707482993,4036.42100982835,9033.51648877942,5820.94076655052,18879.6841495219,10646.0441176471,13273.0357142857,17161.6042626728,12920.9375,8246.33275261324,10829.1326785714,11424.6742063492,17132.9998862602,17527.4524155592,19080.3757944183,10839.457785988,17436.7842942346,20165.0309727745,16718.7777461582,11740.8913206774,4610.44967532468,16515.3592314119,2296.32996270798,8940.29746151769,7293.78641304348,16182.925955414,6302.69702723043,3769.7595828202,9544.05685550082,16025.4635031303,8602.33378180039,8505.32503727297,14360.2137959614,4824.69633856567,18778.5714285714,6685.34036458333,3803.51146554437,16990.3916520596,5402.45380349276,10717.0734543818,9862.40205410822,5651.34741799946,7463.9760728402,9470.57823129252,9008.30609738984,14936.2093173963,15225.1038488211,11103.5978966686,22440.0625545534,18213.9513483965,12778.1776785714,15052.2379699248,5956.0842156278,11394.2894345238,13080.9017688997,7204.34125959268,10674.694606414,3114.22130930294,19623.0380952381,10333.1418688659,3494.37783711615,5328.96862033195,2324.58361198065,10431.9704369222,11096.4285714286,6929.50257784758,4002.39550479283,26270.0925711194,8098.27898429109,12136.5809501845,19916.1995778612,7525.27027027027,"16052",-0.205851427802091,0.80483879697644,0.642011055651626,0.268618137244409,0.712220680830368,0.263663983499001,0.993888295051094,0.0415276493619703,1.35325088750019,0.0203124996730971,0.653260723172732,0.369061009330214,1.32003643233943,0.0469631967614951,1.11293721793436,0.064284886300726,1.37860319820933,0.00541929401734278,1.24463457004479,0.0779760881993595,0.875915344725685,0.117064140037989,0.973527198686676,0.113824107177565
"8","1002.59_21.5549","15727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15727",3291.27205227205,1931.52627999442,2563.68552721088,2235.40294715447,2876.11066347271,3008.62966601179,1647.56235452429,3972.6906125498,2582.16610281808,3306.415625,2733.18129334258,12338.8543273681,4095.40202067669,1484.46938251687,5987.75985967013,6799.9299132948,6217.23816671865,2005.06996965453,2051.48574011216,3867.58949745906,5751.54326036866,7877.65513807754,3019.58694316436,3620.33558527974,2987.54628912302,2523.97396561364,2966.00793879908,2273.20087638376,6706.30585714286,1542.05719461698,1299.36333333333,10199.9910714286,2938.03165584416,7330.4879437009,2139.60539484508,3455.62891669142,17534.6397467799,5423.55990677521,1896.36588695396,7294.08615321128,11307.8704081633,11476.1934177741,4194.81301313629,18109.593495935,3031.64158939438,15501.1081932773,4829.08035714286,19878.189984159,16996.7410714286,2431.45546602787,15234.3721428571,16849.7371031746,6916.53821656051,14434.3725775194,20244.0479068804,3970.97535235359,5300.22887673956,3847.75195013766,1893.73833238475,2390.00816033871,6874.77883426098,1101.99315998329,2284.34911072863,4030.2770726438,5040.14908773292,2072.21680694571,4339.59311713191,8616.44025169335,19059.5386904762,17639.8952404667,5667.75186958345,935.538580916237,7536.75209086799,16429.8302491359,4654.09821428571,19411.7258184524,1845.35468455003,3367.57493426819,1211.25357929515,7065.32990696279,10292.8483753221,8476.07766332339,2313.08579192547,13468.2550039246,4802.08553185518,2201.33662154378,2600.91501386963,11113.4240894975,3612.08046624964,3420.56991618076,3094.60614285714,12759.8595864662,8919.59422532061,21160.8232355442,4901.82682606941,14628.5212514758,6645.30180393586,1690.86719785317,1718.90994897959,1930.94065226281,3861.4733811749,2018.73627371073,5253.34106431417,2911.60965926036,4021.38839285714,13860.9065146135,2093.21302952999,7137.372139765,4110.35556525242,10338.5689575646,4460.85556821228,974.25374034749,"15727",0.869424125291611,0.276381237874268,0.676709791094166,0.181119398038199,0.50259651475476,0.451640767108576,1.36030589507807,0.103393354494305,1.75179959649987,0.0856310357109523,0.274101465475184,0.551877505459051,1.15726797788034,0.252556177134443,2.03673961147279,0.0397873344592137,2.17300870620721,0.029819107523719,0.364950671213514,0.519222577099306,1.5576863519914,0.150996475067308,1.51496127148894,0.13143804943867
"9","1003.53968_18.5111","12081",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12081",1198.04783561034,498.662013462612,260.346195578231,208.482652801974,166.644641042393,354.197765225933,1.01263820192028,379.540025611838,2262.67281668527,1299.42707760989,1713.66894937587,1956.60509873496,2091.31551535088,1601.87927178058,683.95828179037,1587.41671827691,1836.83725826575,802.352958683474,4422.45674070248,4510.22250846979,1529.04013056836,1166.30699017525,4001.16655145929,4091.0737370994,7875.4740083669,1902.22401803187,1171.24587594853,1777.83022535582,1514.48751785714,4388.3777173913,1497.14057539683,1604.99553571429,145.933000927644,193.717688027349,464.281010076775,1.03369097119097,1.01886343676815,829.620041688551,1.0272837957497,262.91300082533,221.043295918367,0.963576273532669,153.352610153257,1.0105799941928,1.00853013619241,0.974912464985994,239.320089285714,1.00243015552995,534.015625,8662.69171022067,1065.013875,617.197583333333,2543.03122156506,1211.21537583056,247.256281085935,8201.0308908046,181.484897756319,500.718799709391,228.298475739898,627.63857894018,429.297006416203,168.351989348371,523.363550631096,148.221710437483,975.60338121118,1503.22808613891,0.952500684181719,372.689705203202,394.049533045977,475.712615608993,0.973004612804026,536.547792423421,223.742410714286,1709.14341517857,238.466517857143,1221.26065848214,254.626091488357,186.070716476775,722.700033432977,467.957983193277,1900.1415151732,568.059479194904,1761.8363742236,1054.51246075353,596.646428571428,465.328078197005,935.325339805825,308.247669042914,802.515775021821,356.262858965015,3943.83289285714,1293.78067669173,5391.40840292276,2101.28454506803,609.287242736077,695.779314861275,920.337263119534,1055.29300291545,639.73755952381,600.157229757361,1400.53920226969,1193.49916641968,1592.64186112692,1549.74446391291,1825.57589285714,1446.93413684786,5038.77809987631,4324.17992424242,1713.1154504565,2137.43262387981,1413.25725341731,2739.42874379482,"12081",2.10533493949373,0.00207120457744529,2.86601622858196,0.025133895882954,2.82493713062331,0.0618537035153552,1.3073213777096,0.124415471763032,2.30864721521317,0.130358061235819,1.54540492691282,0.00757700798396455,-0.691143440479913,0.569432178269924,-2.30954097975493,0.133668923026852,2.91186510247927,0.209090813195057,-0.127575219150219,0.92606999910521,0.47397399347933,0.661781898885691,0.71203021434311,0.416572382208957
"10","1006.60278_20.2592","14340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14340",1.03369097119097,0.971104213169643,0.947057823129252,1.0105799941928,1.0105799941928,0.976827813640191,1.01263820192028,0.990448918611269,0.971104213169643,150.117771291209,0.965447295423024,1.07387766121567,1.09036262531328,216.646769580522,459.336271282256,198.307338976053,1.08560121646912,1.08323607220666,1.0272837957497,0.982619282891022,1.06925883256528,0.924173526287839,1.06925883256528,224.971245247148,1.07853656647041,0.973004612804026,1.14828027053778,0.917353057459146,0.994410714285714,645.852258947057,1.10490079365079,1.04017857142857,0.922458918632388,1.01263820192028,0.954328900466137,1.03369097119097,1.01886343676815,0.91398043592437,1.0272837957497,1.04454906962785,0.947057823129252,0.963576273532669,0.952500684181719,1.0105799941928,1.00853013619241,0.974912464985994,1.06696428571429,1.00243015552995,1.06696428571429,6833.54192073171,967.064419642857,1.10490079365079,210.283030027298,0.963576273532669,0.961712489638022,7033.26505199781,0.98847983527407,1.0646795656164,0.990448918611269,0.950679459164163,1.07620207173779,0.969211222500696,0.998404331612163,0.939896705374021,1.08088121118012,1.05563770094025,0.952500684181719,1.07156326970443,0.952500684181719,0.990448918611269,0.973004612804026,0.943463675792898,1.04895644966848,1.00243015552995,1.06696428571429,1.03584449404762,1.09516598489616,1.01677987145779,1.09516598489616,1.04454906962785,0.996403521328371,0.943463675792898,403.954787196499,0.910632522239665,0.976827813640191,1.00243015552995,0.965447295423024,0.982619282891022,1.01263820192028,1.01470481049563,321.393542857143,1.04674812030075,451.221646659708,0.986518565759637,178.469568872747,591.407281213105,1.01470481049563,0.922458918632388,0.947057823129252,0.948865185387132,214.309449265688,1.03154638411381,0.990448918611269,403.888527065315,174.555357142857,0.950679459164163,373.549739100185,723.745893243661,186.825847542965,213.192850553506,0.932843071562584,0.959855901820188,"14340",7.01485252568003,0.184136996071319,4.8678168256239,0.484549713443906,6.35969371274541,0.451640767108576,5.69056959195698,0.489894867870171,7.60335413541247,0.133785251267524,6.2940387880117,0.313357399351894,-0.0045666710132407,0.921319852241361,-0.00479269125053296,0.89161320290214,10.8858221554707,0.274328462486621,0.00454140777654969,0.92606999910521,0.012116275737291,0.792095815951318,0.0799086956021172,0.00903034567389593
