"","11195","10351"," 2845"," 9973","10648"," 9769","11112","15474"," 2193","12841","12824","12822","12825","12848","13753","13774"," 9595","10272","16305"," 9206","16295","12834","14821","12835","13758","10374","13502","13749"," 1840","15387"," 7508","15576","15608","15688","15739","15780","15832","15896","15729","15882","15947","12844","13766","13764","13993","13778","15470","15464","15604","15671","15736","13887","13902","14015","15312","15801","14818"," 9635","14004","14727","15258","12095","12104"," 6558"," 9637"," 3216","13821"," 3266"," 2828","13872","14069","13867","  273"," 2784"," 7690"," 4858"," 1958","16483"," 2807","12123","12950","13549","10655","11920"," 8308","16214","16091"," 3243"," 6573","11632"," 1936"," 2159"," 5088"," 5191"," 5227"," 2956"," 5013"," 6285"," 2252"," 1972"," 5219"," 1172"," 4512"," 1989"," 6559"," 6732"," 1858"," 4461","  236"," 2501"," 3302"," 3666"," 8141"," 4493","  450"," 3231","11652"," 5204"," 5261"," 8796"," 4392"," 3251"," 2838"," 3254"," 4359"," 5193"," 3663"," 5872"," 3258"," 4460"," 1934"," 2204"," 1928"," 5213"," 4633"," 4352"," 6984"," 6069","  444"," 6740"," 5702"," 3653"," 5155"," 5196"," 5151"," 8910"," 6730","  356"," 3722"," 7849"," 5249"," 5217","  355"," 2825"," 6670"," 5183"," 6438"," 3716"," 4419"," 4029"," 3029"," 6424"," 5230"," 6844"," 2963"," 9005"," 4370"," 6725"," 1699"," 5150"," 6603"," 3192"," 3276"," 5332"," 6525"," 3647"," 4397"," 6576"," 1606"," 5132"," 6422"," 3220"," 1861"," 5146"," 3170"," 7589"," 3282"," 6782"," 5129"," 5148"," 6388"," 5141"," 5248"," 6945"," 6379"," 3719"," 2824"," 5269"," 6723"," 8883"," 2792"," 4407"," 5901"," 4937"," 4511"," 4323"," 5027"," 6835"," 6866"," 1729"," 1664"," 4252"," 6512"," 7600"," 8911"," 3154"," 8213"," 4274"," 8246"," 6416"," 6519"," 6179"," 5921"," 4176"," 3586"," 6360"," 5194"," 6717"," 4291"," 5225"," 4322"," 4164"," 5158","16526"," 6215"," 1766"," 1665"," 5179"," 4528"," 3421"," 6350","  443"," 7547"," 8622"," 4411"," 6043"," 8324"," 5108"," 6113"," 6101"," 4257"," 5976"," 6108"," 1238"," 1697"," 1710"," 5982"," 2714"," 8433"," 6138"," 4981"," 4144"," 7264"," 3953"," 3194"," 3205"," 5710"," 6384"," 4289"," 6724"," 5703"," 6383"," 6177"," 4533"," 2689"," 5962"," 6382"," 6842"," 3218"," 7156"," 4250"," 3727"," 3233"," 1727"," 7544"," 4373","  316"," 8289"," 6372"," 3071"," 4113"," 1656"," 6369"," 3474"," 4888"," 3366"," 6827"," 3201"," 9091"," 6708"," 3589"," 6852"," 3550"," 4484"," 3694"," 5420"," 5852"," 6122"," 4237"," 3845"," 5926","  665"," 3318"," 8337"," 6828","  640"," 5940","  632"," 2149"," 4855"," 7118"," 6016"," 6044"," 6062"," 4877"," 5991"," 6833"," 6002"," 6290"," 9075"," 5756"," 5945"," 5858"," 5632"," 5908"," 6417"," 6345"," 5565"," 8635"," 6005"," 5959"," 4307"," 7808"," 8292"," 6408"," 6011"," 4238"," 7806"," 5953"," 6329"," 6763"," 1694"," 5048"," 8801"," 6377"," 4995"," 3234"," 1052"," 6115"," 3518"," 5258"," 1795"," 3624","  284"," 6154"," 3261"," 4455","  285"," 8877"," 8413","  278"," 1711"," 8419"," 5545","  274"," 1651"," 4548"," 3606","  162"," 6637"," 4625"," 4344"," 6237"," 6679"," 1150"," 6586"," 4226"," 6819"," 7762"," 5626"," 6080"," 4194"," 4203"," 2134"," 5936"," 7277"," 6942"," 5624"," 6943"," 5937"," 5630"," 4266"," 4140"," 9073"," 5661","  330"," 3513","  270"," 6675","  320"," 3693"," 3235"," 8829"," 4437"," 9152"," 3754"," 6137"," 1215"," 2987"," 4031"," 1225"," 4271"," 6909"," 6786"," 6641"," 7802"," 8287"," 6015"," 7817"," 8306"," 2150"," 8381"," 7747"," 5998"," 4595"," 6095"," 6014"," 6618"," 1588"," 1612"," 9144"," 5971"," 4665"," 3861"," 3968"," 9163"," 4531"," 4951"," 6524"," 3931"," 9383"," 6523"," 7538"," 4361"," 8771"," 3607"," 7774"," 6239"," 4920"," 9207"," 1979"," 7931"," 2154"," 6770"," 4524"," 2120"," 7748"," 8781"," 2046"," 6741"," 4516"," 8638"," 7659"," 6680"," 4797"," 4546"," 6966"," 6958"," 7522"," 8634"," 3094"," 8193"," 6784"," 6608"," 2423"," 6808"," 9389"," 8917"," 8923","  721"," 1853"," 7822"," 8892"," 6478"," 8825"," 2133"," 2080"," 6821"," 6492"," 2211"," 4545"," 3778","  762"," 6752"," 8416"," 8305"," 8442"," 7258"," 3546"," 3948"," 3462"," 6006"," 4022"," 8830"," 9011"," 8631"," 8826"," 8656"," 6923"," 4518"," 7293"," 6758"," 8822","  467"," 7526"," 6299"," 2721"," 8884"," 4498"," 4496"," 2733","  638"," 2725"," 3787"," 4508"," 6502"," 4245"," 2230"," 4111"," 3222"," 6801"," 7834"," 8682"," 8637"," 8935"," 9046"," 7829"," 8680"," 8474"," 8766","11791"," 9089"," 7309"," 7007"," 6985"," 3976"," 9092"," 7006"," 6861"," 8227"," 7656"," 1583"," 6570"," 7799"," 3855"," 6528"," 1807"," 6527","  510"," 1168"," 3230"," 5415"," 8876"," 9148"," 1158"," 7152"," 7561"," 7776"," 6606"," 6580"," 3635"," 3656"," 6783"," 6749"," 6577"," 8444"," 1533"," 7821"," 8327"," 9072"," 2659"," 7605","  545"," 8349"," 6587"," 8418"," 7272"," 1226"," 7550"," 1227"," 7291"," 6951"," 8253"," 6889"," 6795"," 7279"," 6989"," 6799"," 8288"," 8625"," 6230"," 1626"," 8373"," 7257"," 1472"," 1594"," 2724"," 1603"," 7753"," 6993","  174"," 7755"," 4157"," 8278"," 9076"," 8286"," 7587"," 8290"," 3426"," 7722","14231"," 8415"," 7551"," 8421"," 7935"," 6968"," 7260"," 8775","  417"," 7120"," 8386"," 6809"," 6128"," 6178"," 1488","  421"," 2621","  303"," 7568"," 8651","  231"," 3814"," 7041","  491"," 8202"," 8310"," 5405","  723"," 8449"," 5416"," 1535","  759"," 6829"," 7626"," 7779"," 5408"," 6571"," 7823"," 5396"," 7844","  906"," 8320"," 9233"," 8321"," 9235"," 5451","  264"," 8314"," 7629"," 7021"," 7052"," 7061"," 5446"," 6241"," 7043"," 6884"," 8652"," 7047"," 7042"," 7025","  496"," 9068"," 8405","  697"," 6534"," 8662"," 7129"," 7098"," 6988"," 1093"," 9127"," 6574"," 6789"," 6937"," 7058"," 6888"," 6998"," 6981"," 6950"," 7765"," 6967"," 7767"," 8379"," 7055"," 7764"," 8827"," 7761"," 8823"," 7138"," 6870"," 7127"," 7585"," 7574","  515"," 8064"," 4494"," 8786"," 5096","  579"," 6648"," 9493"," 8495"," 2517"," 7313"," 7357"," 8242"," 3269"," 8475"," 6878"," 1196"," 8592"," 8478"," 8676"," 8946"," 8263"," 5817"," 6890"," 8808"," 6885"," 2917"," 9228"," 8291"," 8427"," 2546"," 4557"," 6665"," 1217"," 6664"," 6667"," 8868"," 8277"," 1596"," 7027"," 2451"," 8841"," 7564"," 7300"," 9868"," 2560"," 9335"," 8586"," 9366"," 9041"," 8643"," 9440"," 9014"," 9024"," 9018"," 8549"," 7245"," 8963"," 9038"," 3196"," 9439"," 8552"," 9042"," 8422"," 9037"," 9204"," 5600"," 7910"," 6899"," 9026"," 8505"," 4527"," 7927","  702"," 8060"," 5542","  815"," 2463"," 5535"," 7048"," 2420"," 2515"," 7056"," 7982"," 8759"," 2377"," 7038"," 9138"," 8604"," 2129"," 9343"," 7189"," 7244"," 7280"," 8785"," 7069"," 8778"," 7250"," 7712"," 8809","  960","  254"," 7074"," 8344"," 7763"," 8818","10992"," 7831","10993","10616"," 8741"," 7259"," 9168","10986"," 7631"," 9170"," 7636"," 7716"," 8298"," 7554"," 6814"," 2456"," 4780"," 8325"," 1139","  281"," 3758","  276","  289"," 7039"," 8513"," 7836"," 7051"," 7304"," 7040"," 9009"," 7032","  538"," 6887"," 6811"," 6938"," 6879"," 6663"," 8867"," 1205"," 7766"," 6891"," 7845"," 7757"," 5842"," 6470"," 8633"," 6727"," 9342"," 8299"," 9607"," 9036"," 9035","15733"," 8813"," 8524"," 1240"," 2524"," 7070"," 7002"," 7073"," 7003"," 5843"," 9169"," 5840"," 8840","16896"," 7036"," 8839"," 8795"," 8797"," 9516"," 7033"," 9515"," 8874"," 8866"," 9340"," 9371","10002"," 8865"," 9448"," 6952"," 6983"," 7562"," 9447"," 6922"," 7306"," 7599"," 8614"," 9043"," 9040"," 9441"," 6898"," 7354"," 9032"," 8011"," 8323"," 7701"," 8514"," 6876"," 9034"," 7702"," 7695"," 7261"," 7941"," 6875"," 9044"," 7694"," 8496"," 7608"," 6947"," 1061"," 7818"," 8351"," 8762"," 8350"," 7505"," 7121"," 8544"," 7500"," 9970"," 7509"," 9983"," 7502"," 6873"," 1147"," 7758"," 8374"," 7684"," 7654","10994","13513"," 7172"," 7756"," 7582"," 7179","13596"," 7176"," 7584","14847"," 8487"," 7713"," 8749"," 8599"," 7181"," 5836"," 1198"," 7842","12230","13622","14842"," 7703"," 7936"," 7710"," 7709"," 9546"," 9492"," 8504"," 9557"," 9491"," 8859"," 7486"," 1236","11069"," 7054"," 9158","10635"," 6021"," 7524","10630"," 7698"," 7696"," 7666"," 9025"," 7899"," 7706"," 7697"," 8403"," 7939"," 7937"," 2313"," 9920","12211","10857","10851"," 9385"," 9723"," 7497"," 7491","10591"," 9907"," 9902","10278"," 7513","10273"," 7511","12138"," 9759"," 9409"," 9408"," 7711"," 7714"," 8772"," 7130"," 9888","13831"," 1144"," 8914"," 9988"," 9996"," 9809"," 9976"," 7510","11931"," 7700","10482"," 7685"," 7705"," 1202"," 8969"," 8971"," 9067","16745","16697","10223"," 7501"," 7686"," 9794"," 7655"," 8654"," 7637"," 9600","10095"," 9828"," 8777"," 7707"," 8776"," 9361"," 7704"," 7699"," 8730"," 8731"," 7132"," 7157"," 8220"," 8345"," 2663","10640"," 9575"," 7090"," 7559","10457"," 7086"," 7553"," 7484"," 7085"," 7164"," 7081"," 9957"," 7683","11004","15522","15406"," 9576"," 9822","15519"," 9571"," 9735","15414"," 8343"," 7504","15408","12314","11543","12933","13784"," 1171"," 6872","10200","15253","10610"," 9510","10518"," 7089","14839","10979","10629","15432","13485","14205","13829","10120","11440","14627"," 1212"," 8365","15201","15205","10379","11938","13822"," 9924","13971","13970","14602","14603","11154","14606","15219","14623","15215"," 9792","11074","15371","15555","15221","15561","15556","15759","15760","15757"," 7079","15745"," 7083","12336"," 7084","12327","11928","13964"," 9985","12874","15196","12871","15194","15527","15425","15580"," 6881","15582","15908","15535","15764","15763","15755"," 8322","15282","10858","15287"," 9419","15285","15585","10846","15307","15586"," 8341","15569","15768","11313","15775","12987","14370"," 7087"," 7091"," 7077","15588","15593","15772","10328","15515","15404","14607","15370","13974","14609"," 9521","14604","15226","14601","15225","10252","15224","15573","15647","10581"," 9373","15574","15761","11837","12342","15754"," 7088","15399","15395","13603","15396","10284","15342","15192"," 9500","15202"," 9615"," 9505","10447","10638"," 9747"," 9867","14734"," 7896","14032"," 7888","14000","14812","13986","11163","15548","14949","14617","15581","14608","15217","11294","15216","11071","15559","10425","15568","15538","15752"," 9544","12868","15747","11569"," 9947","14739","10744","13095","10232","15290","15292","15298","15592","12840","15596","12864","15566","15771"," 9484"," 9481","15514","15393","12189","11853","10271"," 5804"," 9186"," 9185","10062","15378","14862","15855"," 9296","12833","12823","14611","13765","12865","13744","15206","13756","14614","14618","15212","15697","15208","15490","15603","15207","15550","15479","15727","15198","15547","15541"," 7895","15762","10682","12827","15717","15863","15753","12828","15746","13730"," 8563","13755","10227","13760","16284","15696","16323","15722","17381","16287","15719","15936","16281","16285"," 7830","13369","13752","14068","14841","14050","13678","14651"," 8511","15529"," 8566","15595","15694","15724","15814","15905","15917","13909","17504","13912","14865"
"11195",0,0.0110915004851659,0,0.0870324892781317,0.0226074492198637,0,0,0,0,0,0,0,0,0,0,0,0,0.0143959954332454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00701889393247302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00424848152721245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00263745706614798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0726179526544959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349784909343042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170887383018267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010518944770868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0823113776874796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424184486246194,0.0749819435344009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134822284642461,0,0,0,0,0.0442832542883658,0,0,0,0,0,0,0,0,0,0,0,0,0.0424048719028443,0,0,0,0,0.0343327236054137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0770647148759581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398446461333603,0,0,0,0,0,0,0,0,0.116991156150441,0,0,0,0,0,0,0.0517810536303066,0,0,0,0,0,0,0.0712377275651626,0.0116351200163586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658454478598595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133614388249147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00951514098323259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346806066828282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10351",0.0111051707231423,0,0,0.102611637734722,0,0.0157728120308104,0,0,0,0,0,0,0,0,0,0,0.180622853927475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247519928777932,0,0,0,0,0,0,0.0572376748947879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147676546331478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0966218418286191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140052226152229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00630369394043763,0,0,0,0,0,0,0,0,0,0,0.00931036054313182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133023045400483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103334625741043,0.00278346203895533,0,0,0.0137586219147637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445535894098109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00690778208483729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010169989577759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00528133728545014,0,0,0,0,0.0139970330208893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045880424994285,0,0.0157730304629218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000608554236466678,0,0,0,0,0,0,0,0.0104678567585181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221318915826229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00599341676830211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00177693903538814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223229334907189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332770410840366,0,0,0,0,0,0,0,0,0,0.109990460939212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135728142896868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00368421549733656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0079184619413176,0,0,0,0,0,0,0,0,0,0,0.0383040644320867,0,0,0,0,0.0098341661846977,0.00275627191183753,0.0918787736703181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713000830174083,0,0,0,0,0.0146707618146801,0.0210043614835817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325562356311924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
