"node","degree","strength","eigencent","betweenness","closeness"
"JA",38,0.948117499029394,0.196142893503325,0.00442620436628476,0.0119158019542116
"SA",58,1.10449310977233,0.548518410993712,0.0014746088680227,0.012425505431819
"ABA",37,0.896909939637687,0.450790497367871,0.00297101388969799,0.0132392548251197
" 5539",62,1.0318287760159,0.195403913819941,1.22851047859994e-05,0.00860097818772482
" 8359",26,0.515885742170642,0.165055545122536,0.000294842514863986,0.0105615587604091
" 8401",59,0.871708768227447,0.295172853661124,0.000738295168268288,0.0105607544254759
" 8670",59,1.02577385984123,0.417976810275636,0.00264605305342317,0.0118782297152429
" 8297",33,0.815738471908103,0.26331753946361,0.00139574642117064,0.0112595766880306
" 8668",47,1.14289001438908,0.470376390115591,0.00216772655417474,0.0118871036695516
" 8671",49,1.04358751956602,0.437057800533971,0.00304432822471121,0.0123562795561082
" 4687",52,1.11033609647209,0.415780735318654,0.000288501815619599,0.0101037198606692
" 7662",48,1.11156691673455,0.518626951150825,0.000867883209075443,0.0119924520015754
" 5542",53,1.03441227176756,0.195430655450557,0.00144647201512574,0.0101980328435054
" 7660",44,1.02569477607717,0.473045394475545,0.000718084189426805,0.0118474279605457
" 8159",51,1.00928787923605,0.403995547998272,0.00717172713910424,0.013224830047902
" 6164",37,1.01836304169011,0.20302687416415,0.00134343565240445,0.010286501307389
" 2991",38,1.08486767883074,0.549998489442336,0.000396293702774175,0.0109051584831871
" 6163",38,1.02261427586587,0.204137455908514,0.000198146851387087,0.00975463376926051
" 6161",38,1.04363482420276,0.21657243561463,0.00118055894056427,0.010885386248965
" 6904",52,1.03803526558958,0.221020976029679,3.8440489169095e-05,0.0089299069987968
" 6604",26,1.04943623342807,0.208458655822806,0.00272174515065303,0.0114989328934827
" 6906",48,1.0306357142706,0.217426125688091,6.53884609577388e-05,0.00907607763526425
" 6918",45,0.953721426370004,0.186586784608888,0.0008286501325008,0.010377146223861
" 1488",32,1.11329341209972,0.719329255348151,0.00262940871790665,0.0139225438414596
" 8548",61,1.14683926279138,0.447266011523117,0.00140605005744277,0.0120744875172297
" 7670",50,1.19925324388316,0.540626139267317,0.00109892243779279,0.0120270426694162
" 7665",43,1.18076545848275,0.53420079738556,0.000414919506804561,0.0120255103567522
" 7663",38,1.03429995117903,0.454695625759061,0.00121741425492226,0.0117763786079512
" 8178",34,0.99490614625386,0.461085516832562,0.00138068726046522,0.0127265566572957
" 7032",47,1.00579690978937,0.170518618470695,0.00083538712544796,0.0105560522104999
" 8176",36,1.029725084482,0.475885874690153,0.00250338732042446,0.0128188794101742
" 7029",34,0.89156105145139,0.149513978924909,0.000953482648874665,0.0101206957349216
" 8331",40,0.859437623922769,0.309977081581633,0.000876601670536475,0.0111131599304503
" 8325",45,0.841455757213361,0.343371156501752,0.00132441355467129,0.0119207856619491
" 8649",41,0.865335352826227,0.372804563729443,0.00310337598642456,0.0128546307271935
" 1308",60,1.20360810920992,0.637909386114536,0.00110169649371221,0.012171612711053
" 8460",64,1.05616648913874,0.388692309952921,0.00107791887154576,0.0107117986217492
" 8478",47,0.975295023931895,0.361889536135341,0.000447019296729269,0.0113403151762761
" 2314",45,0.869011471825829,0.417799236007965,0.00223985200807964,0.0119028447669206
" 9161",32,0.886502804581661,0.209275595244873,0.000309901675569405,0.00999144871803623
" 9160",26,0.825585334758686,0.199166442050889,0.000171595173301218,0.00996040993487775
" 7664",58,1.1664253861567,0.513338925474873,0.000603951603027842,0.0113132145148958
