"node","degree","strength","eigencent","betweenness","closeness"
"JA",42,0.955065907230932,0.154995433904766,0.00260842060106092,0.0118178928994214
"SA",58,1.10114122134707,0.436549151483485,0.000951312575381844,0.0124444187010179
"ABA",39,0.916145276182752,0.346832620960053,0.00263944166330163,0.013047053980952
" 5539",62,1.03033919765151,0.142873256585098,1.00752167961288e-05,0.00863390683246069
" 8359",29,0.535783414240665,0.149075844393269,0.000362707804660636,0.0107378646727229
" 8401",61,0.910951743200716,0.267399308838026,0.000743179807356552,0.011002965773592
" 8670",53,1.11762719766096,0.434473711664157,0.00181327388601907,0.012010919904117
" 8297",37,0.82562882160077,0.245495594384644,0.00122466911529786,0.0112405454207425
" 8668",52,1.16466866317812,0.441544413055846,0.00125993237408432,0.0119534018151199
" 8671",53,1.08839819463538,0.387734868757609,0.00187955820704624,0.0121120867428251
" 4687",55,1.11797172784911,0.317936303193194,0.000508533310920395,0.0105533115219977
" 7662",51,1.17865167520655,0.453612701285637,0.000975174930951623,0.0120027655190433
" 5542",57,1.04207700177455,0.150378740854654,0.00206303320764942,0.0103814212972198
" 7660",43,1.04493031333141,0.394187496306579,0.00061379281271153,0.0117877799879335
" 7671",40,1.0177150543573,0.371694264798564,0.00116792973649861,0.012175728995755
" 8159",50,1.05828705561437,0.35386567035461,0.00568692960684648,0.0132845610460988
" 6164",36,1.01853079508683,0.147529897909641,0.000924003435118653,0.0100973455172293
" 2991",37,1.08449187747671,0.433982095061415,0.000245782262368721,0.0108132397949178
" 6163",39,1.02284500838977,0.147838240844733,0.000133629191190761,0.00956609302430827
" 6161",37,1.04065286540748,0.158969480434306,0.000719317451786773,0.0106044016462987
" 6904",51,1.03834398251073,0.158281550798312,1.80293353193883e-05,0.00884783090045043
" 6604",26,1.06034136520554,0.156587068714882,0.00182520506380396,0.0112641570028502
" 6906",49,1.03032899347829,0.155631136908276,5.06412212647526e-05,0.00899551848020233
" 6918",45,0.958606997095723,0.135183228733891,0.000489443426464572,0.0103405835141704
" 1488",33,1.2056694529861,0.671331199233882,0.000497927819556049,0.013378045680703
" 9085",26,1.09228863816043,0.199437493893099,0.00269512049296445,0.011393560096433
" 9084",24,1.01843151199928,0.184940676604699,0.000279189560166411,0.0111980779719135
" 8548",63,1.14037607718603,0.379948852851981,0.000890331000036854,0.0116925802104564
" 7670",52,1.21787031099538,0.453968421335393,0.000809464128383715,0.0119398128944743
" 7665",43,1.19956929446749,0.449256844463569,0.000649851483350307,0.0119580291271343
" 7663",41,1.05802591149175,0.389427046793101,0.000904383276094613,0.0116741122032524
" 8178",38,1.03346093575479,0.369113936014406,0.00153037240387514,0.0125372369414829
" 7032",47,1.00588355652931,0.12239590655007,0.000672123015215433,0.0104236289242421
" 8176",42,1.06823728747032,0.397552502525195,0.00202034610490793,0.0125892144420338
" 7029",34,0.891612671852998,0.108344101429794,0.00077711737972246,0.0100986746546982
" 8331",43,0.873211540308667,0.269004719071983,0.000776587105154242,0.011340227426911
" 8325",51,0.888361575621731,0.293410471831363,0.00110191055275556,0.0120129138802551
" 8649",43,0.876023786431001,0.314463664439102,0.00246789784048333,0.0128776831196203
" 1308",59,1.21214378904697,0.506182727982934,0.000809198991099606,0.0120282433297788
" 8460",64,1.05563187004427,0.327127145951398,0.00080840357924728,0.010677169922689
" 8478",51,0.977998581589803,0.308893689146413,0.000355814235273811,0.0114697269395099
" 2314",45,0.950097706521075,0.339911197599708,0.00209829646643587,0.0121360902561281
" 9161",30,0.998152230176001,0.16756401158886,4.45430637302536e-05,0.0105953883623045
" 9160",27,0.961306328418155,0.161113026199721,0.000134689740327195,0.0106366824695926
" 7664",62,1.16902527825562,0.438180248132089,0.000449672833848274,0.0111655792502068
" 8386",70,1.1446162964392,0.372077490820689,0.000225101554208246,0.0106563896371574
" 9153",10,0.811403248686974,0.13117192688625,0.000254796930028415,0.0106037114144818
" 7682",61,1.09201214856152,0.400901102992095,0.000440393028904471,0.0112573417886019
" 8353",65,1.08154110438215,0.347273429098978,0.00123872139135562,0.0113215112995914
" 8166",61,1.1166550503275,0.399285628130779,0.000660456974714653,0.0118486470741066
" 8277",46,0.895991256490986,0.351309076999833,0.002672053549247,0.0129425181752558
" 8354",68,1.10922720413728,0.364143792212922,0.00183713624158885,0.0113863612704665
" 8355",61,0.850030244970089,0.293524482766182,0.000412023339504846,0.0102335272320659
" 8902",58,1.0623150833644,0.392686544888044,0.000636064344576657,0.0120053726727039
" 8912",27,0.734123523124195,0.21524626035406,0.00337917468596477,0.0123757166837339
" 6893",32,1.02751802849549,0.152561413305315,0.00123103241011647,0.0109860806754749
" 6899",40,1.00807317500344,0.140614721458942,0.00107141976508306,0.0110555858668131
" 8656",69,1.11962390489933,0.403295194034348,0.000281840933007497,0.0111006173233814
" 8660",63,1.10712379054164,0.398183832529012,0.000416000398766475,0.0110152670711243
" 8824",19,0.868105852133156,0.38450657826029,0.000968811636133015,0.0120822103760509
" 8825",42,0.975076509401859,0.373388239294552,0.000554932335639409,0.0118013350857366
" 8945",43,0.946652267222744,0.337388677429333,0.0025742178914109,0.0123674228054744
" 6162",30,1.02195094342857,0.143940290331322,0.00102130881838653,0.0106785832777701
" 8380",64,1.16504769570325,0.440611764909,0.00248407121481396,0.0128336665834216
" 8263",53,1.06803952756788,0.347782253517329,0.000326914271305968,0.011000240752256
" 8275",58,1.0433728984468,0.352130909780367,0.00124667550987888,0.0121095132040033
" 8669",57,1.10865525013137,0.383131279773749,0.00242017312934378,0.0125274005987119
" 8663",63,1.06566358403289,0.353647718043488,0.00257183165585393,0.0125068921725482
" 6908",50,1.01951249254312,0.145803376669743,0.000289795051530757,0.00947686345136336
" 6909",45,0.970726006061495,0.132057430276392,0.00047406546398627,0.00969039906904157
" 5000",31,1.06526290752194,0.178685185530414,0.000720908275491425,0.0114185380974638
" 7330",36,1.02911067972256,0.154429514746095,0.000276273050041216,0.0101560748816376
" 7331",37,1.03831488407958,0.150290936231342,0.00020070892407025,0.0101931569200758
" 7335",30,1.0294731285096,0.142486196204502,0.000754050436005007,0.0104152789139993
" 8718",64,1.15724900356337,0.430870555346068,0.000559439669469256,0.0110806571783986
" 3295",54,1.00842472397958,0.323076102863198,0.00268265904061134,0.0131069286620258
" 8720",70,1.10560978341782,0.405387766923948,0.000297484032769908,0.0107378900219467
" 8851",73,1.40414532538594,0.687520737210496,0.00301089899833785,0.0132195515756078
" 8846",38,0.965675739174066,0.502543881615923,0.00163748786665504,0.01277008173009
" 2946",38,1.16571232353611,0.541860285170302,0.00020256488505901,0.0123720886690333
" 7314",34,1.0639176790266,0.158403493945785,0.00424537819314774,0.0117399169269437
" 7316",43,1.19242409251473,0.257696264596978,0.0012501222945723,0.0115264135066228
" 7327",30,0.995922193360182,0.217586033914653,0.000189573158137686,0.0115230759359918
" 2309",34,1.1502958130686,0.545116934871034,0.00036986651133157,0.0125405280630328
" 7710",34,1.01992665028089,0.138619746255129,0.000217677710253203,0.0103167776072068
" 1995",44,1.07047581639998,0.442993151148418,4.10962790368411e-05,0.0104943362698508
" 1362",43,1.31703498783332,0.752463366946003,0.00149829079249799,0.0140229586008984
" 1746",41,1.08415698466055,0.41175225558624,0.00236926677079492,0.0134510163870488
" 3200",42,1.06824559230085,0.447540897346069,0.000305968425861385,0.0108505729056773
"  351",41,1.03948775063335,0.4080346846266,0.00313922544384644,0.0131877105096474
" 5235",40,0.989342861138408,0.354721693985084,0.000405925181970347,0.0100966486326383
" 3164",42,1.06834765892005,0.43813953495605,0,0.0106702252727498
" 2704",10,0.438834349745031,0.120419772537856,0.00223802381516113,0.0135396433832269
" 4196",20,0.699081082868472,0.247932661656358,0.00399535373423328,0.0130850343929521
" 3160",43,1.05914686341594,0.437036747435259,7.42384395504226e-06,0.0106940190307757
" 7328",35,1.026543297569,0.141288150666215,0,0.00998900872984972
" 7336",38,1.0050149596148,0.138456067066139,2.17412572969095e-05,0.00981580269212578
" 3132",39,1.06381919126414,0.436379233753216,0.000100487030677179,0.0108390986525125
" 2857",30,1.19973645858123,0.582332063411251,0.00364404683278932,0.0145834349308026
" 1359",50,1.15674903498128,0.4961897841759,0.00114168114537186,0.0124211661727823
" 1935",45,1.08356848501023,0.448745786625884,0.00010817601191633,0.0101159265511557
" 7852",43,1.13971840896755,0.385909276023019,0.000162794292442712,0.0114921805201053
" 7857",40,1.07303357092995,0.37771820499623,0.000536903000320021,0.0115993049993804
" 8192",69,1.07379512886401,0.347070003011433,0.000517547978580089,0.0103076114346065
" 8193",56,1.07297183794519,0.342617765799924,0.000891656686457397,0.010775632540853
" 7084",38,1.08228734544387,0.348482795808514,0.000437741656063385,0.011458167671674
" 8914",44,1.05894662218365,0.337949365630733,0.00102130881838653,0.012508790954436
" 2360",37,1.1723734865307,0.551311076200077,0.000558909394901039,0.0124773592250333
" 7085",34,1.11056314722811,0.356735779970062,0.000321346388339686,0.0117559272157182
" 8913",25,0.98364216637671,0.283134332631027,0.00772344908608504,0.0135210287394352
" 7078",32,1.03952369047337,0.308774419997468,0.000639776266554178,0.0118211911569266
" 8268",33,0.292365431260139,0.112077603526326,0.000109766835620982,0.0118621409840722
" 8267",1,0.0209602116410761,0.00734434960242106,0,0.00807139130551221
" 4661",41,1.05447499977531,0.189416708321817,0.000222715318651268,0.0116125658471741
" 4666",37,1.11611454196518,0.189410873507062,0.00147230733865535,0.0120390189915758
" 8674",68,1.03848549731971,0.380872523439905,0.000124349386246958,0.0106007649509612
" 4325",38,1.23922114707899,0.52460474531662,0.00710594435139599,0.0140601644007568
" 1340",41,1.32207829913268,0.75047817788749,0.000241805203107091,0.0124223185895787
" 7915",66,1.02253561206815,0.314906244208352,0.000299605131042777,0.0106823145880049
" 1471",46,1.25163984002051,0.682232459260766,0.00116792973649861,0.0131391248177301
" 2796",40,1.15042746338959,0.557412042126689,0.000758557769834854,0.0124770572241145
"  972",35,1.13494867734566,0.491831776297348,0.000432173773097103,0.0110813104453948
" 4941",19,0.743279163805792,0.206497602475919,0.000878930096820182,0.0130912194724191
" 4328",39,0.960433857222899,0.370630781186196,0.00057826441664097,0.0135791038351439
" 2218",32,1.13515504107138,0.494588424428045,0.000150067702805497,0.0124963614733579
" 3283",12,0.260138631441225,0.0902530868101827,0.000378881178991264,0.011560173109088
" 2429",44,1.14662047805137,0.555190763364956,2.57183165585393e-05,0.0124047825661187
" 4560",37,1.18085146545345,0.360096426686772,0.000227487789765224,0.0124834624158404
"10060",58,1.16043852268109,0.393444095821173,0.000603187321347184,0.0118177349330165
" 2035",36,1.15374487438853,0.490862548294189,0.000830940248396516,0.0112228742592098
" 2489",39,0.862020782772515,0.370728337077925,0.00177297301883456,0.0132281400933245
" 1360",46,1.34295569961533,0.779401664109719,0.0039131611761596,0.0141514708548958
" 1331",30,0.904288838024584,0.41683559961633,0.00197527276660946,0.0130517141655411
" 1709",27,1.23101908373839,0.679250912069874,0.00918806744350123,0.0146240196304373
" 2367",67,1.11391642701695,0.222772734081858,0.00245039877973216,0.0121203340807165
" 1218",31,0.753630415133673,0.315131569282561,0,0.0126881947081855
" 4188",36,1.17799129022034,0.506891832397616,0.00313524838458481,0.012861440367865
" 5204",57,1.27308189209468,0.482677579297491,0.0048541333974612,0.0128534484913647
" 2280",38,1.14260940607974,0.488418612401969,8.37833817783341e-05,0.0125447269380955
" 4762",50,0.942314967687619,0.365138744086285,0.00248910882321203,0.0130865405870518
" 4393",16,0.497972938822293,0.125473682454553,0.00181380416058729,0.0132111832909582
" 5754",44,0.97107188463818,0.369756839690807,0.00083809895506745,0.0123036636961196
" 1380",15,0.350882328736596,0.0935995701666965,0.00056659837614019,0.0125804828100272
" 2700",42,1.13319975179299,0.482757325465157,5.46182805263824e-05,0.0125662790994504
" 5314",48,1.09082782150134,0.405579879133338,2.30669437174527e-05,0.0103597369573839
" 4748",35,1.14524727058425,0.488909232311333,0.000435090283222298,0.0113341044690043
" 2989",43,0.878864267396324,0.367369673105505,0.000662578072987522,0.0125577776496274
" 1228",29,0.919391536055583,0.184669442902015,0.00056659837614019,0.0114068231843006
" 2705",38,1.10868814158888,0.474234059154373,3.97705926162978e-06,0.0124463964251661
" 2232",52,1.35907341529621,0.560949438807022,0.00241301442267284,0.0138212142892581
" 4198",34,0.870537669316515,0.342016733346193,0.000941237358585715,0.0129515864308953
" 5455",38,1.08324536443383,0.400049969649853,0.00103668678086483,0.0111477108560671
" 7090",23,0.797039521683489,0.272770662156316,0.000128591582792696,0.0112263018011593
" 2410",47,1.30827308562011,0.506992335847127,0.00248857854864381,0.0135388544622736
" 2286",72,0.952833377268001,0.181804210771334,0.000689091801398387,0.0112008414766511
" 4366",48,1.10528433970742,0.436365960583851,1.27265896372153e-05,0.0110942098826755
" 4524",32,1.19933245544742,0.446049198793262,0.00143200647147083,0.0125369163232303
" 5691",41,1.09819222877243,0.40453056881993,0.00232233747150768,0.0126359470871066
" 4387",49,1.03138054278984,0.322692610565603,0.00472129961812277,0.0135376132909111
" 6753",41,1.07076790621717,0.30312702554239,0,0.0101231816725062
" 6748",42,1.08433341012318,0.311681714746802,4.00357299004065e-05,0.0101869255544856
" 6750",38,1.0786744182042,0.31055195993124,0.000358200470830789,0.0104235568565386
" 6756",38,1.08450237888422,0.31510624006219,0.00169078046076088,0.0109664190859323
" 9913",71,1.07634654952864,0.339543690904605,0.000587279084300665,0.0101420484308793
" 2950",53,1.21172485495993,0.40960797082605,0.00345155716452643,0.0132569315099592
" 2363",41,1.21292418236526,0.558446108454413,0,0.0121031859498583
" 6381",51,1.05488661907152,0.2529939319655,7.42384395504226e-06,0.0094600302508883
" 6390",54,1.05340407895937,0.254591488912707,1.8294472603497e-05,0.00937577865871813
" 6383",51,1.05772428104731,0.252430751919533,1.03403540802374e-05,0.00942571615208059
" 6380",55,1.05209158185065,0.253371980549605,2.54531792744306e-05,0.00966009804637172
" 6369",49,1.03781853900603,0.250327271618566,0.000422628830869192,0.0101784401073284
" 2975",37,1.05871656111886,0.435446041627127,0,0.0104235545182413
" 1662",57,1.37022114359626,0.791892582819122,0.0101839230826133,0.0145198039979317
" 7924",38,1.15462688055177,0.430663072167524,0.00168097038124885,0.0128163793894519
" 7577",42,1.15418583054188,0.402213590961042,0.000603187321347184,0.0123801801824088
" 2379",32,1.04771563664388,0.487173703907321,1.37871387736499e-05,0.0117462645903112
" 4975",50,0.944969364231766,0.163427694988016,0.00190633707274121,0.0120400774070638
" 1460",40,0.759607133580723,0.440634102971742,3.71192197752113e-06,0.0113521113024103
" 2215",59,1.27594266891554,0.553500178797006,0.00254796930028415,0.0137521142937334
" 1345",44,1.32420749077238,0.759639382030248,0.000184270412455513,0.0124157137343617
" 2986",37,0.817309770411403,0.371065893729126,0.00172498317041089,0.0116957260222695
" 7848",38,1.10438084989678,0.371404730601846,0.000486261779055268,0.0121544865891087
" 1134",46,1.03806015836108,0.445627998031692,0.00184747659566909,0.0127057026950937
" 1493",30,1.0926302317392,0.63439865878135,0.000665229445828608,0.013401575838904
" 1337",44,1.33296395971229,0.766248355470338,0.000557318571196387,0.0123633383566077
" 1224",7,0.616659251546004,0.235688064019729,0.00354992309693074,0.0128413516267016
" 2922",30,0.793910920777646,0.270879432891729,0.00415072418272095,0.0135613412260383
" 1498",27,1.08376005079188,0.626287302605004,0.000152188801078366,0.0132611484602027
" 3684",47,1.26016103511273,0.602212598157893,0.00421806905288455,0.0139375377787707
" 6237",95,1.12878620748065,0.538927205341059,0,0.006511271147015
" 5262",33,1.05142359587923,0.389390982605199,2.41274928538874e-05,0.00965970976139196
" 4747",33,1.08385647121563,0.469638912994171,0.000230404299890419,0.0111481717397352
" 2211",40,1.29508772929856,0.525943636468714,0.00807740736037009,0.0146061533741998
" 4029",9,0.216448128280059,0.031409559179928,0.000399827024435848,0.0111489827638613
" 1226",21,0.995982865738559,0.204570310429045,0.000530009430933196,0.0118406874372324
" 4546",26,0.997202550615008,0.307121667353368,0.000685379879420866,0.0124153515324308
" 4379",66,0.963554990541005,0.15247633284561,0.00139568266354795,0.0116636644600739
" 4952",53,1.04224786808906,0.368790433140453,0.000108441149200439,0.0129357123806114
" 4424",25,0.939801792780505,0.347167914963389,0.000455240716814556,0.0128748550387048
" 3793",78,1.029727652115,0.189755884505531,0.00193894895868657,0.0114328398305671
" 3475",50,1.08471017749747,0.414092635948517,0.00255115094769345,0.0134014608990732
" 5649",37,1.12516887397554,0.372779030797537,0.000799919186155804,0.0128096199823285
" 2092",58,1.08785370443906,0.300909145490941,0.00585741288052834,0.0134712992290373
" 4384",79,1.05949143937,0.163479482580817,0.00101653634727257,0.0115499363883163
" 4360",45,1.10887389213159,0.315862573371751,0.00158180903699222,0.0122863157383419
" 2242",16,0.461632281640498,0.262471370434879,0.00125569017753858,0.0137819032871677
" 3991",24,0.690477435829311,0.253224062838623,0.00135882858105684,0.0132721238671317
" 2477",52,1.33310776096015,0.552344168763238,0.00658203307799729,0.0140256061931752
" 5157",31,1.15902154103643,0.423700744650249,0.00238994747895539,0.0128816919973979
" 2475",50,1.28277302627033,0.543175226642593,0.00219878349711305,0.0134796716202081
" 1974",40,1.05333368566275,0.438505682730508,3.71192197752113e-06,0.0101933883068681
" 4353",53,1.37715031083282,0.650879836499659,0.00450335677058546,0.0138641578722401
" 2917",38,1.22565767915846,0.428774583671955,0.00596903567713809,0.0140968145683742
" 4375",30,1.05658753694078,0.194891199559591,0.0101868395927385,0.0132638793001937
" 8040",56,1.10112066910432,0.354757022380065,0.000437211381495167,0.0117572210084783
" 3436",47,1.24375281634353,0.523996843936824,0.000499253505976592,0.0119263106313472
" 8128",47,1.15299305613772,0.40201367534643,0.000192224530978773,0.0120950983681511
" 7392",32,1.17092041387463,0.318084509824957,0.00396751431940187,0.0126528916986617
" 7603",36,1.04858104664647,0.342703686034269,0.00170880979608026,0.0127081079553886
" 7079",54,1.13376692463279,0.380961818679015,0.000478307660532009,0.0112371189612087
" 2348",28,1.07109367870447,0.506668402943797,0.0109910009754401,0.0150576261774448
" 5291",45,1.16134091607705,0.424565894768727,5.4883417810491e-05,0.0105550153237695
" 4741",31,1.08570971405814,0.472882561777619,0,0.0109952981938561
" 2930",50,0.99371798726606,0.207559471804288,0.00255698396794384,0.0124363445505899
" 2548",43,1.14646987449478,0.455314273241812,0.0045659291696351,0.0145134316501253
" 5305",46,1.01634211400559,0.373000690839968,0.000470353542008749,0.0105007029699916
" 5274",39,1.01570164853474,0.376052451908004,0.000699167018194516,0.0101293353662088
" 2893",25,1.10575392581281,0.388580406378123,0.00263652515317644,0.0135412812578903
" 4440",30,1.41864382394545,0.550577887090781,0.00391952447097821,0.0138711869039293
" 2640",37,1.04583596501622,0.26605416546394,0.00412023339504845,0.0128064664936844
" 4636",36,0.882709896692805,0.296437651622836,0.00869809374246844,0.0138553172451257
" 5469",30,0.945602059889162,0.311094274579633,0.00324581063205812,0.0121694965851287
" 2231",38,1.28373804593467,0.452032321720688,0.00739573940292674,0.0146589223240859
" 8792",21,0.565138946976976,0.172103630883589,0.000701818391035602,0.0119849307719447
" 2464",40,1.1336040075376,0.479291800535826,0.00387286030897508,0.0133537331805788
" 2174",54,1.23188744086507,0.330387142699111,0.00112179584906371,0.0123109675076482
" 4608",23,1.07028266586635,0.20197971196006,0.00487799575303098,0.0128459219424479
" 4950",63,1.17826616642042,0.421702527216883,0.00340701410079618,0.0136015772549429
" 2987",40,1.09200404281939,0.396185510417917,0.00206038183480834,0.0143022957664227
" 1489",49,1.34181792041375,0.735815075635638,0.00760731895564545,0.0146112803325161
" 1713",57,1.22844600504261,0.48793336401183,0.000885558528922898,0.0131116330022204
" 7851",37,1.27356858610493,0.42345646981919,0.00372544397901067,0.0134901484637271
" 4891",79,1.05212159429251,0.175461453093797,6.1776987197316e-05,0.00829213928857031
" 5808",40,0.92782447455243,0.381507322875995,0.00105073905692259,0.0125529415918883
" 4422",12,0.820949475112073,0.250764891588287,0.00119735997503467,0.0129955154119968
" 2734",48,1.15590535460908,0.492016655698648,0.000345739018477682,0.0115967385370904
" 2831",44,1.27247112688491,0.564331992195762,0.00318562446856546,0.0142194648785835
" 2843",46,0.99841213801987,0.428759378488197,0.000358200470830789,0.0111208214746227
" 3495",39,0.81381845655052,0.381499698650923,0.000169422724545429,0.0111020008812361
" 1325",59,1.14868322475658,0.487679407392011,0.00155900723055888,0.0124497062814068
" 2939",31,1.19124067420844,0.512254936378728,0.00709056638891769,0.0144732947125091
" 3456",42,1.20152793690091,0.545516350468591,2.94302385360604e-05,0.0115062767562291
" 2736",15,0.641971475003567,0.132418230679442,0.00436893216754237,0.0130383318256749
" 4559",36,1.21704499689271,0.368656411299606,0.00138931936872934,0.0126623057603332
" 3453",43,0.762968010016671,0.296190324560515,0.000687235840409626,0.0117296184168389
" 3369",49,1.28352437136393,0.548912920103268,0.000901731903253526,0.0123940861839074
" 3300",53,1.17962091276701,0.469477150477526,0.00172445289584267,0.012456193923959
" 2256",38,1.18292038511223,0.552986574460161,0.000338845449090857,0.0123509729297629
" 4327",38,1.29101568976331,0.449788706751736,0.00642242043296388,0.0141279412942461
" 2394",42,1.08819996594413,0.268049126328857,0.00296847703288047,0.0124551758920456
" 2273",59,1.16476293637262,0.48952938217369,0.00754580710573224,0.0136988898601651
" 2636",37,1.00472555494746,0.524685755011937,0.000955819909211691,0.0135163589607249
" 3454",42,1.19725951068418,0.546293737262064,0.000204420846047771,0.0115090928497798
" 4721",28,0.984388087621194,0.343138916739999,0.00102793725048924,0.0127705248184385
" 1417",83,1.0247632029023,0.155426910667857,0.000463725109906033,0.00994418948291903
" 4561",35,1.0849251061286,0.351765007394703,0.000970932734405884,0.0127781804925633
"  710",32,1.20801337998291,0.624512253826186,0.00224650820825261,0.0133596388669771
" 3004",26,0.981366320985518,0.50301436151292,0.000286348266837344,0.0130158146902189
" 7863",75,1.08929036461719,0.335051180907692,0.000933813514630673,0.0117231125656567
" 2325",38,1.12426451619709,0.489413772397536,0.00100990791516986,0.0123730322601166
" 2560",38,0.658836400321496,0.243270640412682,0.000760148593539506,0.0123207836723539
" 3477",48,1.1800794600364,0.531966803224521,0.000199648374933815,0.0115291328212769
" 3373",49,1.27551251930796,0.545143018024205,0.000303051915736189,0.0122980751159545
" 2204",59,1.41951253193236,0.632387922844651,0.00358783772855828,0.0137626887529743
" 2323",73,1.09028364286444,0.206699998198442,0.000958471282052778,0.0118288096732328
" 4413",34,0.614454078767529,0.193592746200504,0.00075935318168718,0.0117615947726555
" 4186",95,1.12874613004209,0.538913607423273,0,0.00651114431992142
" 2509",42,1.40688596564233,0.574387053808321,0.00408019766514805,0.013861842574326
" 3484",30,1.00383649069287,0.405672238490455,0.00345182230181054,0.0129346853456566
" 4531",33,1.23894117887628,0.539774327597731,0.0021940110259991,0.01408739832035
" 1968",42,1.08441784123648,0.442710230979374,4.24219654573844e-06,0.010219308368094
" 3010",35,0.587057748377423,0.20894432983673,0.000606103831472379,0.0126045473925256
" 5755",36,1.1299140796457,0.441019724858987,2.65137284108652e-07,0.011387735868364
