"node","degree","strength","eigencent","betweenness","closeness"
" 5539",62,1.03150907384781,0.195180226800596,1.23179819489908e-05,0.00858594532850107
" 8359",26,0.515869621790735,0.16503322613664,0.000295234212519361,0.0105618019840966
" 8401",59,0.87151821604233,0.295083169398325,0.00074344981376006,0.0105636887259658
" 8670",59,1.0260155855521,0.417686339337917,0.00276479091616381,0.0118777034008409
" 8297",33,0.815760309566328,0.263248886164341,0.00139431608577448,0.0112507419885968
" 8668",47,1.14269535291371,0.47005956511026,0.00218028280497138,0.0118832166690468
" 8671",49,1.04348054083596,0.436710188166159,0.00314148275124908,0.0123498020413296
" 4687",53,1.11115296903302,0.41640280704067,0.000284108293339627,0.0101025904088596
" 7662",47,1.11237259734946,0.518843726776028,0.000894047076942884,0.0119773410554023
" 5542",52,1.03460359385398,0.195271618978522,0.00148133666793025,0.0101945409913513
" 7660",44,1.02667996282502,0.472976571755257,0.000718813849862078,0.0118230363687856
" 8159",51,1.00937617573745,0.404046815900301,0.00724575486580155,0.013230313963314
" 6164",37,1.01839157770184,0.202820551255136,0.00134266003244,0.0102804293124883
" 2991",38,1.08497888423258,0.550260246042545,0.000399341027701155,0.0108961603870332
" 6163",38,1.02266017477654,0.20390688272126,0.000197882419696692,0.00974950413269103
" 6161",38,1.04354574163749,0.216314256390375,0.00119762572884704,0.0108830338280262
" 6904",52,1.03804212664801,0.220993396479496,3.77486543598106e-05,0.00893146876525208
" 6604",26,1.0494400569407,0.208320303113271,0.00272585019903475,0.0114993687312952
" 6906",48,1.03041100156156,0.217344660471036,6.59608065655638e-05,0.009076688519517
" 6918",45,0.953688007635286,0.186495871337442,0.000830867750172253,0.0103780190075973
" 1488",32,1.11375341366831,0.719494216873237,0.00261260423595532,0.0139237242252376
" 8548",61,1.14635831717158,0.446693257640483,0.00143603828269848,0.01205884102975
" 7670",49,1.19426079387527,0.537434403155534,0.000986630618688524,0.0119785645285418
" 7665",43,1.17788537249664,0.532466888794922,0.000436692327804546,0.012005110655991
" 7663",38,1.03415390325947,0.45401672527689,0.00121272519059097,0.0117534811387786
" 8178",34,0.99488190499217,0.46100814897559,0.00137842191551772,0.0127224966759072
" 7032",47,1.00574928949486,0.170468279459497,0.000833649229967186,0.0105583075333137
" 8176",36,1.03016575855384,0.475618012010903,0.00254306724108198,0.0128123834997944
" 7029",34,0.891581502265353,0.149488935715246,0.000952855506892904,0.01011654860453
" 8331",40,0.859597813428847,0.309876037016947,0.000913120081250998,0.0111066982636903
" 8325",45,0.841397040248853,0.343134201069964,0.00137643514423562,0.0119181955480271
" 8649",41,0.865641794819527,0.373295153745559,0.00314942983637746,0.0128531189511959
" 1308",58,1.20677224310448,0.638666968153685,0.00110345277007573,0.012144947114862
" 8460",64,1.05566032002331,0.388356118710613,0.00109312155940883,0.0107012976290186
" 8478",47,0.975279480521052,0.361758898962361,0.000447023538471442,0.0113403256877891
" 2314",45,0.869225630450666,0.418053701404574,0.00224028329769066,0.0119038282719254
" 9161",32,0.886515549938577,0.209189624328003,0.000310333674263285,0.00999274146399061
" 9160",26,0.825617707799142,0.199088417704391,0.000172054393029453,0.00996174206192866
" 7664",58,1.16605538094855,0.512518870516297,0.000601196989962037,0.0112887574713368
" 8386",67,1.12628107021273,0.424263212664001,0.000307154840211933,0.0104849780665586
" 7682",57,1.08476757139347,0.465593967691727,0.000607952012321161,0.0114375456127543
" 8353",62,1.02890438739611,0.398866807428214,0.000302386589134904,0.0103874763895925
" 8166",53,1.10236679733535,0.469821047294469,0.0010402734433051,0.0119952511989154
" 8277",34,0.878117649874386,0.364999997771976,0.00352254548315496,0.0128066509391605
" 8354",61,1.04975849421751,0.356452424392132,0.000584110756936017,0.00952276878888063
" 8355",57,0.82182202478188,0.322502136165264,0.000599210218679941,0.00988836655853013
" 8902",53,1.06023753176723,0.473211685332779,0.00100967716556083,0.0121089703957744
" 8912",24,0.661116860700769,0.249979494023437,0.00416784879557951,0.012564175251983
" 6893",31,1.02798118659068,0.206186058781893,0.00175312697932089,0.0110204266621403
