"node","degree","strength","eigencent","betweenness","closeness"
" 8516",61,1.02236630084755,0.106834314791698,5.09207757077285e-05,0.0081931870481262
"10248",48,1.04630802575246,0.14932147386136,0.000685399888973965,0.00957083160178994
"10666",47,1.04179579675844,0.139382505916074,0.000129853184677991,0.010015245444096
" 9982",57,1.06430898988276,0.0893520501997538,0.00107256439629776,0.0103678439462022
"13987",52,1.02278310438215,0.366520269294433,0.000726428080443996,0.011875292429516
"11195",70,0.971647481486471,0.0738990745830337,0.000259810501821641,0.00892312485585466
"14733",31,0.85870454085999,0.204624916621244,0.00136361463781739,0.0115383177543913
"10258",45,1.05669212502613,0.149516174277673,0.00031125193985767,0.00988341636702795
" 9798",40,1.0272797695294,0.0802861339042012,0.000203058308036954,0.01057399284476
"13914",31,0.681905890212912,0.223107596593995,0.000384457063216633,0.0114486270765859
"14964",38,0.764649496659934,0.214798586141573,0.000383519871025693,0.0116164057818577
"11198",52,0.953620565326433,0.0662292237772495,0.00117451008017887,0.0101263599336682
"12358",59,1.06635865714345,0.0796920307763073,0.000125583753585932,0.00950929037058797
" 7228",52,1.03256503411351,0.216315382060384,0.000119023408249353,0.00992334274489872
"12837",45,1.14568233827292,0.574373096647929,0.00139100147628597,0.011880267653568
"11573",60,1.04895020645768,0.0914272687497608,0.000101008491690177,0.00936076643539056
" 8520",61,1.02884491665696,0.10477314233396,0.000252729494156763,0.00867623974111616
"12853",35,1.07599857578967,0.539107023340457,0.000892935893034298,0.0119386232104423
"11747",42,1.0057134736732,0.079764990509531,0.00132737653976772,0.0110758397373739
"12845",25,0.604484933847455,0.33512076901341,0.000165258223002383,0.0109843761906312
"13742",38,0.653460658349978,0.188052903382874,0.00226727617481467,0.0119835108225761
" 9827",45,1.02181874647721,0.0983765776505989,0.000715390039084038,0.0102822571993457
" 9631",55,1.03227774106412,0.0664404870922496,3.01984150413932e-06,0.00805770318422138
"10351",56,1.0726701301596,0.0991042266584772,7.17472688397238e-05,0.00958578983281111
" 2845",39,1.08025475179943,0.36827763878438,1.35372205357969e-06,0.0103944101395642
"10266",48,1.05807286009444,0.150501400624152,0.000789740619565262,0.0107910950513055
" 9628",56,1.03121532481595,0.0659300520052718,2.08264931319953e-07,0.00794406306767271
" 9627",53,1.02810849489168,0.0663999945448278,1.91603736814357e-05,0.00798009205566746
" 9767",44,1.07336018879866,0.08590790084985,0.000113920917432014,0.00940289552074984
"11143",51,1.05023144425421,0.184174735518028,0.00133570713702052,0.0114689972099451
"10815",53,0.881730762063838,0.139227471971558,0.000210972375427112,0.0100412628081927
" 9973",63,1.05374213372629,0.0806855845967455,2.1971950254255e-05,0.00901941407935637
"10648",46,0.765465606048605,0.12012868836188,0.00247304192695878,0.0115016390043753
"11164",53,1.01507420303466,0.160565862563978,0.000479425871898532,0.0113106958221243
" 9634",53,0.995458987842721,0.0643868797446322,0.000189833484898137,0.0084715626506074
" 9769",53,1.05786475468982,0.0864645729111004,0.000192228531608317,0.00960995083032829
" 9979",55,1.00678772429061,0.088830194867285,0.000240754260605866,0.0100583296408828
"11112",41,0.950787584882437,0.231405772748736,0.00409782078865139,0.0124223567618725
"10802",54,0.968342961266401,0.13945216807454,0.000779743902861904,0.0112170607230302
"15474",54,1.22833551947134,0.373126689514655,0.00223082981183368,0.0117706081710446
"15560",29,0.488297606996113,0.123826315031775,0.000298131249184513,0.010678872250952
"10860",43,0.866971461928908,0.0964691343863862,0.00268484736211117,0.0119858029274264
"11191",86,1.04436570794229,0.0876558321087086,1.87438438187958e-06,0.00691820180796344
"10734",24,0.917858443735563,0.0879939711691137,0.00390652944923402,0.0119442088744558
" 9894",61,1.04893586058708,0.0802208647921725,0.000270536145784619,0.00958298066056527
"10030",43,0.928343208105679,0.0689438422122378,0.00117794645154565,0.00990229238175909
"10327",93,1.0341415765725,0.0919318277599921,6.43538637778655e-05,0.00793401451637298
"10567",93,1.06786239597365,0.0970770470978196,5.62315314563873e-06,0.00786766018506568
" 9266",32,1.06226173296775,0.386311344865452,0.000424756327427044,0.012590749090202
"11189",93,1.03913708694881,0.0838004517683485,4.16529862639906e-07,0.00686744132196513
"10274",80,1.03603783981922,0.0858873264412341,0.000117982083592753,0.00852777220290459
" 9891",53,1.0207405339588,0.0771475437342856,6.30001417242858e-05,0.00890512344700044
"10562",93,1.05274761819057,0.0933432270512321,1.66611945055962e-05,0.00760283728948517
"11182",80,1.03136345019323,0.0760961377870519,5.20662328299882e-06,0.00674783165747749
"10628",78,1.04087114726798,0.0779836222331298,3.15521370949729e-05,0.00866147139647759
"11168",61,1.00181791890581,0.0821100258255124,0.00508718334488683,0.0111927301907581
"12720",53,0.990241297320417,0.115438001127301,0.000815982000911576,0.0106615475182055
" 2193",43,1.25854155281806,0.710264760278546,0.00136059479631325,0.0122082252647588
"12733",51,1.1566800563411,0.153399185578866,0.0032665313152878,0.0114760483836535
"12841",26,0.801857343328469,0.447319749169758,0.000323747835736867,0.0110091797931333
"12808",33,0.569559267290648,0.197602114590752,0.000238775743758326,0.0105561761789483
"12824",47,1.42786623363974,0.768303014211559,0.000232111265956088,0.0113292476744594
"12822",50,1.44132889961405,0.760675531283444,0.000477447355050992,0.0114589232548856
" 9643",55,1.04510076969612,0.114714424383332,0.00266381260404786,0.0105703692073418
"12825",52,1.27306128395574,0.687130062820186,0.000208889726113913,0.0112391584820558
"13779",37,0.823813251277419,0.313304053322877,0.00039653642923319,0.0115305210736114
" 9805",66,1.03701996637111,0.0768559706963276,1.98893009410555e-05,0.0088031254742177
" 9520",50,1.06783025357786,0.135052132506373,0.00207327739129013,0.0109233793508529
"10011",59,1.02865867841639,0.0891435073557369,3.92579395538111e-05,0.00917914460404482
"11466",61,1.09836176558251,0.143286168590883,0.000269494821128019,0.00934864742091725
"10191",43,1.00888820900696,0.101627533308318,0.000367066941451417,0.0104470932852719
"12848",31,0.772493910338627,0.429656912096229,4.15488537983306e-05,0.0106681190964438
"13753",36,1.28198657783588,0.564529897289249,0.000847846535403528,0.0122770434377061
" 9813",59,1.05429018639292,0.0951665793111072,9.69473255294381e-05,0.00937160964026846
"11468",63,1.11609751686908,0.14919620924269,3.76959525689115e-05,0.00908398868165317
"10189",47,0.974564675656426,0.0960089764106016,0.00013235236385383,0.00980128094349112
"13774",39,1.04786493733021,0.392406264200585,0.000730072716742095,0.0117535641379831
" 9595",52,1.09564347302849,0.14892808086553,0.000138079649465129,0.0101353896382191
" 9942",58,1.04035884082577,0.0831927356528425,2.70744410715939e-06,0.00889777047249055
"10521",94,1.03069898609864,0.0712493970766457,6.01885651514664e-05,0.00769451020698263
"11457",69,1.05319243063503,0.136300902198893,0.00088293917633094,0.0101051523966965
"10272",23,1.03719892605987,0.128698583134223,0.00569542107680675,0.0123903360574851
"10530",72,1.02736568132157,0.0735639661427489,6.74778377476648e-05,0.00852673826714015
" 9941",52,1.0890025542369,0.11033708788439,0.00079713402462712,0.0105267116182092
"16305",65,1.55635124108157,0.790073427814995,0.000749024825492211,0.0126121592940097
"15471",23,0.528876859936735,0.146215059619195,0.00048442423025021,0.0123558207694175
"15598",28,0.963014525815716,0.394594713530532,0.000965620354064962,0.0125493936826541
" 9676",68,1.02866149319443,0.108837290952059,7.80993492449824e-05,0.00872366106965984
" 9280",30,1.25603110396405,0.450840154984294,0.00238963182196514,0.0127536467391226
" 9206",38,1.24570041737956,0.437336382930303,0.0010750635754736,0.0126912713177421
" 9670",41,1.08998095013354,0.128281870243656,0.00107287679369474,0.0111282170177045
" 9208",29,1.23046588016565,0.419264934958059,0.00281157657281936,0.0127465827727776
"16295",37,1.30550387391155,0.620172788324854,0.00273483094562796,0.0127125706545918
"14010",48,1.43801494613676,0.693548028946333,0.00302806796892646,0.0126823512493853
"14008",38,0.835177334174879,0.276992461948284,0.00214085936150346,0.0126465044851076
"12834",41,1.40664863741822,0.772568787037766,0.000315729635881049,0.0114966006732572
"14014",19,0.715721180180746,0.286559086345753,0.00188583895310217,0.0123943266869094
"14821",44,0.668013440907461,0.213583496563083,0.000468179565607254,0.0113250066042501
"12835",42,1.31903640816346,0.72449358121695,0.000587515371253587,0.0115830307846146
"12839",34,0.613253889016186,0.221032327137176,0.000152241664794886,0.0110060191970859
"13758",31,0.457611010190851,0.172551646361558,0.000194207048455856,0.0107092734047204
"10374",44,1.00509324396901,0.0889583255623875,0.000947188907643146,0.0107002217156359
"13502",24,0.491313174836952,0.16773743084563,0.000338326380929264,0.0114718387680556
"13749",51,1.34828731633178,0.62126287836136,0.000433399322076822,0.0120284796486555
" 1840",54,1.22946214124745,0.392194214127468,0.000755376905897469,0.0112770261800951
"13728",18,0.518998974716033,0.153011090790337,0.000764748827806867,0.0119045699451175
"15387",41,1.05443657999507,0.482833157307233,0.000984468330349418,0.0118817340233746
" 7508",74,1.11428378201712,0.26722486511255,0.000520037533505922,0.0109426254933996
"10510",68,0.975428650373601,0.0766471027495539,0.000168173932040862,0.00859524895172136
" 9859",50,1.08484554599575,0.119313673396727,0.000148701160962446,0.0101672340927737
" 7503",72,1.08991536814996,0.265810851357744,0.000540551629240938,0.0108752063938424
" 9861",55,1.09397198907932,0.125740755466225,0.000181815285042319,0.0102783818544652
"15576",25,0.443196358242999,0.110231271412297,0.000205349222281474,0.0113968096859606
"15629",24,0.378269049348102,0.111289079900084,0.000127354005502151,0.00985935336205876
"15695",7,0.145588771050431,0.0441676953306056,4.8629861463209e-05,0.0100521707095654
"10003",63,1.05949017749031,0.117939776410001,0.000142661477954168,0.00948740058652742
"15523",8,0.189808629185708,0.0446050100093614,4.25901784549304e-05,0.0099097796567109
"15608",24,0.571217734258065,0.136117107341204,0.000198684744479235,0.011069126977899
"15688",18,0.355963668346955,0.0854941813887793,0.000112046533050135,0.0112600324821205
"15739",21,0.421776633168911,0.101088894149525,8.05985284208218e-05,0.0106056754694513
"10005",51,0.994873224671538,0.103808073622962,0.000129749052212331,0.00957861929620291
"15712",27,0.657136843125667,0.176787329002868,0.000908035100554995,0.0119407674073655
"15804",29,0.527462924412322,0.1508691709696,0.000415280273051986,0.0117146346053759
"15902",16,0.271843060090174,0.0669551493816662,5.42530146088477e-05,0.0108184084698103
"13064",48,1.03565569811879,0.0819827347012683,0.000646558479282794,0.0104811517475587
"10161",47,1.02575696562456,0.162628350535505,0.00396182378849947,0.0124254970385292
"15706",16,0.380150109069238,0.123909828432121,5.24827626926281e-05,0.0109040341045536
"15780",21,0.625616201455575,0.163224359531517,0.000734966942628114,0.0115647322482128
"15832",25,0.423015005924608,0.106062187591371,5.51902067997875e-05,0.0105685970711303
"15896",20,0.434473184994679,0.156710992489359,0.000236276564582487,0.0118218026146204
"12671",51,1.02772726098758,0.0896263795427338,0.00160874246198098,0.0107019477247131
"15729",29,0.721833609156602,0.178653640040572,0.000786095983267162,0.0118682609022195
"15820",20,0.478074437403052,0.11012804276696,0.000490359780792829,0.0113068562143006
"15882",27,0.591683808832678,0.173370080580707,0.000469429155195174,0.0114847606193574
"15944",44,0.814008975677775,0.213584739940066,0.00325601393625614,0.01203624448458
"14642",40,0.800742722511351,0.313933001693049,0.000476614295325712,0.0110773594304541
"12992",71,1.05647225177865,0.0867027835894133,0.000406429013470888,0.00920582978088831
" 9771",35,1.04514469656434,0.0881645065838079,0.00267006055198746,0.011654896824945
"15947",37,0.753480221462416,0.203557733044978,0.00213211223438802,0.0120523931002037
"14645",52,0.82053551690068,0.282213599413379,0.000508582962283325,0.0112402268930285
"12988",61,1.05215908070346,0.0853462736543623,0.000678006483912107,0.0101296397314789
"15186",37,1.28579504693946,0.578428084695694,0.0015813556235124,0.0123324012152073
"13003",73,1.0032341504954,0.0834098731193254,7.1018341580104e-05,0.00869676059528618
" 3503",33,0.932563413066516,0.321646365818872,0.00184616448368572,0.0121523359588715
"15185",40,1.31900892867313,0.561277387511094,0.00217293216092673,0.0124717322897493
"15351",18,0.221462024581214,0.0615401543340021,8.12233232147816e-06,0.0104884190975653
"12843",52,1.43654386294848,0.747708925818539,0.000704560262655401,0.0115737101098411
"13886",42,1.4982215301665,0.87225640675115,0.00221812565102316,0.01251584061229
"12842",45,1.2282252515092,0.693091718444466,0.000553672319914095,0.011477352002928
"13885",41,1.4412231923434,0.832674935423154,0.00151408605069606,0.0122752418057993
"12844",39,0.752913199850478,0.3246393003943,0.000616776594104041,0.0110342272068819
"13766",42,1.3559316160411,0.660297341722792,0.000871484605108343,0.0122895713078476
"14417",12,0.175787024355749,0.0504282976575629,3.74876876375915e-05,0.0108885429755233
"13917",11,0.210595563520959,0.0561792970302475,6.78943676103047e-05,0.0100713332641501
"13764",45,1.30930071531097,0.619051043720457,0.0013308129111345,0.0123262602322322
"13993",9,0.143277081603747,0.029360274044603,4.19653836609705e-05,0.0102545926966219
"13122",60,1.0851452598782,0.0939610565878602,0.000581059158382669,0.0102344138877585
"13778",32,0.862470529233623,0.398657939820297,0.000290217181794354,0.0116928107639982
"13000",54,1.02276412937363,0.0767935046626913,0.000321665186423667,0.00990496961700613
"15470",63,1.1652814394508,0.390797008533525,0.000557837618540494,0.0115115936990576
"15605",36,0.640169839092358,0.239006296514079,0.000337493321203984,0.0113366902044729
" 9778",42,1.0894062590436,0.139255748915078,0.00457308136192353,0.0114458935216491
"10035",56,1.02399049468063,0.0766195953074454,4.10281914700307e-05,0.00965843847041127
"12944",62,0.980447871115087,0.0779517296969174,0.00156063326284607,0.0102466731752375
"14593",58,1.21415138072972,0.53194905526199,0.000279387405365717,0.010984743614988
"15464",20,0.735484168138598,0.270650997050526,0.000824208465698714,0.0120657737750757
"15604",41,0.931328788585692,0.319538053956259,0.00142338667310622,0.0119755178311926
"14564",56,1.17759642742032,0.491977935561985,0.000271889867838199,0.010960942312694
"12488",65,1.06450703374539,0.104334534037128,0.000197331022425655,0.00970312636087535
"15486",20,0.367950804008514,0.0866763011234747,0.000392995925400751,0.011080121111539
"15671",14,0.426210930809092,0.101670286499745,0.00221687606143524,0.0125871947267756
"15736",16,0.357497546868171,0.161540117705133,4.8629861463209e-05,0.0118020399313328
"16257",35,0.907981491399445,0.257349574494068,0.00348114832701301,0.0126812072180197
"15798",31,0.83556692407931,0.326505402804171,0.000779639770396244,0.0118727475998243
"15858",15,0.229877798888619,0.0582655526875591,2.15554203916151e-05,0.0111669972144824
"15187",51,1.05969219621602,0.473262257049246,0.000776828193823424,0.0115902081017634
"12220",57,1.0177927935789,0.0986857706565903,0.000566480613190272,0.0102377275218607
"15702",35,0.558783110141692,0.172762184880545,0.000392058733209811,0.0110890258055859
"16085",38,0.782972306127037,0.272271320741145,0.00088293917633094,0.0122496891080085
"15720",32,0.558894226774916,0.1481240549534,0.000227321172535729,0.0110518151348757
"15812",16,0.26656053120392,0.0944844154920088,3.64463629809918e-06,0.0100986536165677
"15213",40,0.921462791779697,0.430054713300785,0.000215345938984831,0.011231877877482
"11925",35,1.09155245550999,0.102738790475477,0.00348666734769299,0.0115649462624565
"12802",49,1.04607358980346,0.0743921351466324,0.000182335947370619,0.00930861424279419
"12791",62,1.02553199969278,0.0785226113175885,0.00124448709710238,0.00996145524559526
"13887",43,1.4571934873398,0.778367470086471,0.00214866929642795,0.0128617244224043
"14519",41,1.22133947861311,0.458157436427285,0.00187709182598674,0.0126100236481933
"12912",50,1.04196488579349,0.0732101058115412,0.000241899717728125,0.00922082986069841
