"node","degree","strength","eigencent","betweenness","closeness"
"JA",48,1.2802193615714,0.343827288581792,0.00494780895848089,0.0159922427590716
"SA",51,1.22107072474854,0.395104802843889,0.00292359771153481,0.0165858420814085
"ABA",38,1.06121347132643,0.361174942211854,0.002064446957204,0.0163022797779494
" 8359",40,0.745153779827984,0.185492795274703,0.00076388679327898,0.0154069253800849
" 8401",79,1.0366532880688,0.26307885082005,0.00444663768512125,0.0164854916557456
" 8668",52,1.24161424431612,0.377518220735647,0.00154493293357972,0.0156692320356417
" 8671",59,1.30545963364567,0.404963388746277,0.0028212333310257,0.0158969109088526
" 4687",49,1.20125929840757,0.375081407152799,0.000566258451718035,0.0142942091126695
" 7662",46,1.23818287690729,0.347553151898949,0.001492863190893,0.0150992430520631
" 7660",46,1.18404341189719,0.321202121815873,0.00144730216604213,0.0151106040856141
" 7671",40,1.08431725596939,0.310919659504434,0.00133842906769717,0.0151475628524142
" 8159",49,1.26368622544759,0.381410004335836,0.00390049708853217,0.0171213108318826
" 6161",28,1.07615085627402,0.27526255753756,0.000242005963168941,0.0155394369666951
" 9084",38,1.44637540509189,0.426631161670682,0.0060779590554312,0.0171490487509161
" 8548",54,1.13993848806709,0.285540202518955,0.00236621478413837,0.0158973650420177
" 7670",50,1.2373771352217,0.331079739472885,0.00088577732729561,0.0152195184064348
" 7665",34,1.22072648690604,0.326216721252849,0.000983408094833202,0.015226538156426
" 7663",42,1.0968351026288,0.28138128857328,0.00076092828517178,0.0146981911371558
" 8178",40,1.1684665549519,0.335712495724556,0.00172776873460466,0.0160484442341069
" 8176",37,1.21621119303008,0.359552165087679,0.00296146661530697,0.0163352864469691
" 8331",36,0.977442834780494,0.232049986070222,0.00211296649016207,0.0153369841562448
" 8325",42,1.02634213397824,0.264991895950232,0.00122363895313782,0.0154098820411947
" 1308",40,1.30601677649398,0.465990555318847,0.00116920240396535,0.0159345972726004
" 8460",48,1.08912214042631,0.225607410654059,0.00140943326226997,0.0139865280551972
" 8478",42,0.99788006427196,0.232787586462033,0.000750277655985861,0.015164889394158
" 7664",47,1.16208685788944,0.294996818429117,0.000450284933915804,0.0139690723576085
" 8386",54,1.1505355098897,0.253298673547444,0.000349103956649572,0.013382015255712
" 9153",45,1.13657353902564,0.352559599418701,0.00294667407477097,0.0169773579944655
" 7682",55,1.10015223340142,0.278044709911761,0.00117275261369399,0.0146243564439625
" 8353",51,1.06253311137185,0.234359490413506,0.000314193560984615,0.0132957042102302
" 8166",53,1.17464487703199,0.303122511886956,0.00112955839532887,0.0152397409159667
" 8277",65,1.00831147401748,0.323139244433883,0.00324725849846246,0.0165378943630783
" 8354",69,1.130823419952,0.259372531655307,0.00336855733085765,0.0146294022292374
" 8355",55,0.873640201376399,0.213489337595518,0.000731343204099782,0.0133662533340076
" 8902",47,1.03216262083959,0.289281801840611,0.00063312073494075,0.014486978188537
" 8912",44,1.19972501929412,0.375548499588707,0.0110796128614631,0.0178401408031216
" 8656",60,1.12449688937961,0.274806959619877,0.000142600090767029,0.0138662916798332
" 8660",52,1.12492343949077,0.280565479457011,0.000855008842980732,0.0143500256992175
" 8824",29,1.17652492750193,0.440152986445313,0.00220645534634959,0.0168083438345035
" 8825",47,1.33830497126374,0.461401284445152,0.00244905301113997,0.0170284735373379
" 8945",46,0.981933731394332,0.289326979918213,0.00215261049879855,0.0157578138690186
" 6162",27,1.12728006963761,0.280619505609944,0.00118754515422999,0.015686605932595
" 8380",52,1.15321552162108,0.341212976382487,0.00174433638000498,0.0154234763429806
" 8263",44,1.1255474299838,0.257744197117567,0.000472177893909083,0.0136173746721808
" 8669",53,1.10205987412128,0.291592266976393,0.00132067801905398,0.0147381068811148
" 8663",57,1.20084946125269,0.305902511553895,0.00274786232996714,0.0155697529175031
" 6909",36,1.04102228175362,0.216724289527591,0.00154197442547252,0.0144817617480515
" 7330",28,1.07109168052064,0.214367420719264,0.000286975286398377,0.0130990243428945
" 7331",32,1.07398500186306,0.216265446201434,0.00025739020532638,0.0130375100390561
" 7335",28,1.08518049437511,0.241519931609594,0.00151889806223636,0.0138791318590606
